name: sedan4door_-20_23_-8_35_20_230_60_420.png, overlap_score: 0.0, pred: [-20, -19]
name: sedan4door_-40_23_-30_35_20_20_60_420.png, overlap_score: 10.121265636497425, pred: [-40, -28]
name: suv_-20_45_-8_35_15_20_60_420.png, overlap_score: 34.86568664405076, pred: [-20, -20]
name: sedan4door_0_15_-30_10_20_230_30_420.png, overlap_score: 0.0, pred: [0, -34]
name: hybrid_-20_23_-8_35_15_20_30_420.png, overlap_score: 213.5486619823591, pred: [-20, -19]
name: sedan4door_-20_15_-8_35_20_230_60_420.png, overlap_score: 0.0, pred: [-20, -20]
name: hybrid_-40_15_-8_35_20_230_60_420.png, overlap_score: 0.0, pred: [-40, -34]
name: suv_0_15_-30_35_15_140_60_420.png, overlap_score: 207.52777777777777, pred: [0, -1]
name: suv_0_45_-8_10_15_80_30_420.png, overlap_score: 198.15684093437153, pred: [0, -5]
name: hatchback_-20_45_-30_35_15_80_60_420.png, overlap_score: 0.40272456364410386, pred: [-20, -20]
name: sedan4door_-40_23_-8_35_15_140_30_420.png, overlap_score: 0.0, pred: [-40, -36]
name: hatchback_-40_23_-30_10_15_80_30_420.png, overlap_score: 0.0, pred: [-40, -40]
name: suv_-40_45_-8_10_20_140_30_420.png, overlap_score: 0.0, pred: [-40, -30]
name: hybrid_-20_23_-30_35_20_140_30_420.png, overlap_score: 0.0, pred: [-20, -22]
name: hatchback_-20_15_-8_10_15_80_30_420.png, overlap_score: 11.652777777777779, pred: [-20, -20]
name: sedan2door_-40_15_-8_35_15_140_30_420.png, overlap_score: 0.0, pred: [-40, -35]
name: suv_-40_15_-30_10_15_230_30_420.png, overlap_score: 146.25, pred: [-40, -15]
name: hatchback_0_23_-8_35_20_20_60_420.png, overlap_score: 235.06261510128914, pred: [0, -2]
name: suv_-40_45_-30_35_20_20_30_420.png, overlap_score: 184.80768450246904, pred: [-40, -30]
name: hybrid_0_45_-8_35_20_230_60_420.png, overlap_score: 255.0, pred: [0, -3]
name: suv_-20_45_-8_35_20_230_60_420.png, overlap_score: 0.0, pred: [-20, -26]
name: sedan4door_-40_15_-30_35_20_80_30_420.png, overlap_score: 0.0, pred: [-40, -39]
name: sedan2door_-40_45_-30_35_15_20_30_420.png, overlap_score: 90.3237564865207, pred: [-40, -28]
name: sedan4door_-20_15_-8_35_20_80_30_420.png, overlap_score: 170.83327507864382, pred: [-20, -15]
name: suv_-20_23_-8_10_20_230_30_420.png, overlap_score: 255.0, pred: [-20, -13]
name: sedan4door_0_23_-30_35_15_80_60_420.png, overlap_score: 253.40256709451575, pred: [0, 0]
name: suv_-40_15_-8_10_15_80_30_420.png, overlap_score: 0.0, pred: [-40, -34]
name: hatchback_0_45_-8_10_15_80_30_420.png, overlap_score: 246.95677570093457, pred: [0, 0]
name: suv_-40_45_-8_10_15_20_30_420.png, overlap_score: 152.57464655347357, pred: [-40, -28]
name: hybrid_0_45_-8_10_15_80_30_420.png, overlap_score: 254.57561547479483, pred: [0, 0]
name: hybrid_-20_45_-30_35_20_20_30_420.png, overlap_score: 120.54671849304829, pred: [-20, -15]
name: sedan2door_-20_45_-30_10_15_80_60_420.png, overlap_score: 188.9797434166104, pred: [-20, -19]
name: hybrid_0_45_-8_10_15_20_60_420.png, overlap_score: 254.67712550607288, pred: [0, -4]
name: hybrid_-40_45_-8_10_15_20_60_420.png, overlap_score: 4.89856132650573, pred: [-40, -19]
name: suv_-20_15_-30_10_20_80_30_420.png, overlap_score: 202.34982332155477, pred: [-20, -22]
name: sedan4door_-40_15_-8_35_15_230_30_420.png, overlap_score: 0.0, pred: [-40, -37]
name: hybrid_0_45_-30_10_15_230_30_420.png, overlap_score: 247.09375, pred: [0, -14]
name: hatchback_-40_45_-30_10_20_80_60_420.png, overlap_score: 0.0, pred: [-40, -34]
name: sedan2door_0_15_-8_10_15_20_60_420.png, overlap_score: 233.48997210784964, pred: [0, -2]
name: sedan2door_0_15_-30_10_15_140_60_420.png, overlap_score: 254.4558823529412, pred: [0, -1]
name: hatchback_-20_23_-8_35_20_80_30_420.png, overlap_score: 0.0, pred: [-20, -21]
name: hatchback_-40_45_-8_10_20_20_60_420.png, overlap_score: 0.018896574995782015, pred: [-40, -29]
name: sedan2door_0_45_-8_35_15_230_30_420.png, overlap_score: None, pred: [0, -24]
name: hatchback_-40_15_-8_10_15_140_30_420.png, overlap_score: 0.0, pred: [-40, -34]
name: hatchback_0_45_-30_10_15_140_30_420.png, overlap_score: 0.0, pred: [0, -1]
name: hatchback_-40_23_-30_35_20_140_30_420.png, overlap_score: 0.0, pred: [-40, -33]
name: suv_0_23_-30_10_20_140_30_420.png, overlap_score: 135.6, pred: [0, -1]
name: sedan4door_0_23_-30_35_15_230_30_420.png, overlap_score: 0.0, pred: [0, -31]
name: sedan4door_0_45_-30_35_15_20_30_420.png, overlap_score: 103.80668716372021, pred: [0, -4]
name: suv_-20_45_-8_10_15_230_60_420.png, overlap_score: 0.0, pred: [-20, -25]
name: suv_-40_23_-30_35_15_20_30_420.png, overlap_score: 169.58783738077523, pred: [-40, -32]
name: hatchback_-40_45_-8_35_15_80_30_420.png, overlap_score: 0.0, pred: [-40, -37]
name: suv_0_45_-30_35_15_140_30_420.png, overlap_score: 216.4, pred: [0, -2]
name: suv_-20_15_-30_35_15_140_30_420.png, overlap_score: 0.0, pred: [-20, -13]
name: hybrid_-20_23_-30_35_20_20_60_420.png, overlap_score: 61.30578611812823, pred: [-20, -9]
name: sedan4door_0_45_-8_35_20_20_60_420.png, overlap_score: 139.77726322079474, pred: [0, -2]
name: suv_-20_23_-30_35_20_140_60_420.png, overlap_score: 1.2516823687752354, pred: [-20, -12]
name: sedan2door_0_23_-8_35_15_80_30_420.png, overlap_score: 254.27374301675977, pred: [0, -2]
name: suv_-20_23_-8_10_15_80_60_420.png, overlap_score: 100.79223901098901, pred: [-20, -17]
name: suv_-40_23_-30_35_20_230_30_420.png, overlap_score: 248.6010101010101, pred: [-40, -16]
name: hatchback_-40_15_-8_35_20_80_30_420.png, overlap_score: 0.0, pred: [-40, -38]
name: hybrid_0_15_-8_35_15_80_30_420.png, overlap_score: 231.5896834701055, pred: [0, 0]
name: hatchback_0_15_-30_35_20_80_30_420.png, overlap_score: 0.0, pred: [0, -14]
name: suv_-40_45_-8_35_15_230_30_420.png, overlap_score: 22.873737373737374, pred: [-40, -14]
name: suv_-40_23_-8_10_20_20_30_420.png, overlap_score: 17.70993708990056, pred: [-40, -32]
name: sedan2door_-20_45_-30_10_20_20_60_420.png, overlap_score: 138.4873815092946, pred: [-20, -25]
name: suv_0_45_-30_10_15_20_30_420.png, overlap_score: 198.51226158038148, pred: [0, -2]
name: sedan4door_-40_15_-8_10_20_140_30_420.png, overlap_score: 0.0, pred: [-40, -38]
name: hybrid_-20_15_-30_35_20_80_30_420.png, overlap_score: 8.228391167192429, pred: [-20, -23]
name: sedan2door_-40_45_-8_35_15_20_30_420.png, overlap_score: 102.02202252879383, pred: [-40, -29]
name: hatchback_-20_23_-30_35_15_80_60_420.png, overlap_score: 0.6326096211153682, pred: [-20, -20]
name: suv_0_45_-30_10_20_20_30_420.png, overlap_score: 188.21313010899183, pred: [0, -2]
name: hatchback_0_15_-8_10_20_230_60_420.png, overlap_score: 0.0, pred: [0, 1]
name: suv_-20_23_-8_35_20_80_60_420.png, overlap_score: 2.6325549450549453, pred: [-20, -18]
name: hatchback_-20_45_-30_10_15_230_60_420.png, overlap_score: 0.0, pred: [-20, -24]
name: hatchback_-40_23_-30_35_15_230_30_420.png, overlap_score: 178.8395061728395, pred: [-40, -38]
name: suv_-40_23_-8_10_15_80_30_420.png, overlap_score: 0.0, pred: [-40, -35]
name: sedan2door_-20_15_-8_10_20_20_60_420.png, overlap_score: 39.91579465714637, pred: [-20, -23]
name: sedan2door_-20_23_-8_35_20_20_30_420.png, overlap_score: 121.71901479247451, pred: [-20, -22]
name: sedan4door_-40_15_-30_35_20_80_60_420.png, overlap_score: 0.0, pred: [-40, -31]
name: suv_0_45_-30_35_20_20_30_420.png, overlap_score: 197.65344005449592, pred: [0, -2]
name: hatchback_-20_15_-30_35_20_140_60_420.png, overlap_score: 72.23217247097844, pred: [-20, -8]
name: suv_-20_15_-30_35_15_80_30_420.png, overlap_score: 72.5171859942178, pred: [-20, -23]
name: hybrid_0_23_-8_35_20_80_60_420.png, overlap_score: 251.19289340101523, pred: [0, 0]
name: sedan4door_0_23_-8_10_20_20_30_420.png, overlap_score: 79.24301488238117, pred: [0, -7]
name: hatchback_0_23_-8_10_15_80_60_420.png, overlap_score: 239.21455457967377, pred: [0, -2]
name: sedan2door_-40_15_-30_35_15_230_30_420.png, overlap_score: None, pred: [-40, -31]
name: sedan4door_-20_45_-30_35_20_20_60_420.png, overlap_score: 7.352503576537911, pred: [-20, -20]
name: sedan4door_-20_45_-30_10_20_140_30_420.png, overlap_score: 0.0, pred: [-20, -27]
name: hybrid_-20_23_-8_10_20_140_30_420.png, overlap_score: 0.0, pred: [-20, -23]
name: hatchback_0_45_-8_35_20_230_30_420.png, overlap_score: 255.0, pred: [0, -23]
name: sedan2door_0_15_-30_10_15_20_30_420.png, overlap_score: 144.58909853249475, pred: [0, 0]
name: hatchback_-20_45_-8_10_15_20_30_420.png, overlap_score: 65.5693497044111, pred: [-20, -20]
name: hatchback_-40_15_-8_35_20_140_60_420.png, overlap_score: 0.0, pred: [-40, -30]
name: sedan2door_0_45_-8_10_15_80_60_420.png, overlap_score: 165.96132596685084, pred: [0, 0]
name: sedan2door_-40_15_-8_10_20_140_30_420.png, overlap_score: 0.0, pred: [-40, -34]
name: sedan2door_-40_23_-8_10_15_140_30_420.png, overlap_score: 0.0, pred: [-40, -34]
name: sedan4door_0_45_-8_10_20_20_60_420.png, overlap_score: 168.65267403645055, pred: [0, -1]
name: hatchback_-20_23_-30_35_15_140_30_420.png, overlap_score: 0.0, pred: [-20, -10]
name: hatchback_-20_23_-30_10_20_20_60_420.png, overlap_score: 144.2792292619203, pred: [-20, -18]
name: hatchback_0_23_-30_35_20_80_30_420.png, overlap_score: 46.453271028037385, pred: [0, -10]
name: hybrid_-20_15_-8_10_15_140_30_420.png, overlap_score: 0.0, pred: [-20, -24]
name: suv_0_45_-30_10_15_230_30_420.png, overlap_score: 253.1317365269461, pred: [0, -10]
name: hybrid_0_23_-8_35_15_230_30_420.png, overlap_score: 231.96875, pred: [0, -21]
name: sedan4door_-40_15_-30_10_15_230_30_420.png, overlap_score: 0.0, pred: [-40, -43]
name: sedan2door_-40_15_-8_10_15_140_60_420.png, overlap_score: 0.0, pred: [-40, -32]
name: sedan4door_0_23_-30_35_20_80_60_420.png, overlap_score: 252.74037339556594, pred: [0, 0]
name: hatchback_-20_23_-30_35_20_80_30_420.png, overlap_score: 0.0, pred: [-20, -27]
name: sedan2door_-20_15_-30_35_20_140_60_420.png, overlap_score: 0.0, pred: [-20, -8]
name: hatchback_-40_15_-30_35_20_80_30_420.png, overlap_score: 0.0, pred: [-40, -41]
name: hybrid_-40_23_-30_35_20_80_30_420.png, overlap_score: 0.0, pred: [-40, -39]
name: suv_-40_23_-8_10_15_230_60_420.png, overlap_score: 0.0, pred: [-40, -34]
name: sedan4door_-40_45_-30_35_20_80_30_420.png, overlap_score: 0.0, pred: [-40, -40]
name: hybrid_0_23_-30_35_15_140_30_420.png, overlap_score: None, pred: [0, -10]
name: suv_-20_45_-30_10_15_140_30_420.png, overlap_score: 0.0, pred: [-20, -18]
name: sedan2door_-40_23_-8_10_20_20_60_420.png, overlap_score: 1.2596095549896933, pred: [-40, -24]
name: suv_-40_45_-8_35_15_20_60_420.png, overlap_score: 0.12817159298979858, pred: [-40, -25]
name: sedan2door_-40_23_-8_35_20_20_60_420.png, overlap_score: 1.270522614283982, pred: [-40, -24]
name: suv_0_15_-30_10_15_80_30_420.png, overlap_score: 253.39043381535038, pred: [0, -15]
name: hybrid_-40_23_-8_10_15_80_30_420.png, overlap_score: 0.0, pred: [-40, -39]
name: sedan2door_-40_23_-8_35_15_140_60_420.png, overlap_score: 0.0, pred: [-40, -33]
name: sedan4door_-20_45_-30_10_15_140_30_420.png, overlap_score: 0.0, pred: [-20, -28]
name: suv_-40_45_-8_10_15_230_30_420.png, overlap_score: 228.7826086956522, pred: [-40, -14]
name: hybrid_0_45_-30_35_15_20_30_420.png, overlap_score: 196.8137142857143, pred: [0, 0]
name: hybrid_-20_23_-30_10_20_230_60_420.png, overlap_score: 4.48471121177803, pred: [-20, -21]
name: hybrid_0_45_-30_35_15_230_30_420.png, overlap_score: 251.9375, pred: [0, -15]
name: sedan4door_-20_45_-30_35_20_80_30_420.png, overlap_score: 15.960153792380286, pred: [-20, -18]
name: hatchback_-20_15_-30_35_15_140_30_420.png, overlap_score: 0.0, pred: [-20, -8]
name: sedan4door_0_15_-8_10_15_140_60_420.png, overlap_score: 233.27388535031847, pred: [0, 0]
name: suv_-20_23_-30_10_20_80_30_420.png, overlap_score: 15.725666559588822, pred: [-20, -22]
name: hybrid_0_23_-8_35_20_230_30_420.png, overlap_score: 255.0, pred: [0, -20]
name: suv_0_15_-8_10_15_140_30_420.png, overlap_score: 200.8, pred: [0, -1]
name: hybrid_0_45_-30_10_20_80_60_420.png, overlap_score: 255.0, pred: [0, 0]
name: sedan2door_0_45_-8_10_20_230_60_420.png, overlap_score: 255.0, pred: [0, 0]
name: sedan4door_0_23_-30_35_20_140_60_420.png, overlap_score: 248.40764331210192, pred: [0, 0]
name: sedan2door_-20_23_-8_35_20_20_60_420.png, overlap_score: 66.17481226147974, pred: [-20, -23]
name: sedan2door_0_15_-8_10_20_80_30_420.png, overlap_score: 255.0, pred: [0, 0]
name: sedan4door_-20_15_-30_10_15_140_30_420.png, overlap_score: 0.0, pred: [-20, -25]
name: suv_0_23_-30_10_15_80_30_420.png, overlap_score: 253.05005561735263, pred: [0, -16]
name: sedan4door_-20_45_-8_10_15_140_30_420.png, overlap_score: 0.0, pred: [-20, -30]
name: hybrid_0_15_-30_10_15_230_60_420.png, overlap_score: 252.0, pred: [0, -3]
name: hybrid_-40_45_-8_35_15_140_30_420.png, overlap_score: 0.0, pred: [-40, -32]
name: sedan4door_-20_15_-30_35_15_20_60_420.png, overlap_score: 2.1204577968526466, pred: [-20, -20]
name: hybrid_-40_45_-30_10_20_80_30_420.png, overlap_score: 0.0, pred: [-40, -38]
name: hybrid_-20_15_-8_10_15_230_60_420.png, overlap_score: 0.0, pred: [-20, -21]
name: hybrid_-20_23_-8_35_20_230_60_420.png, overlap_score: 10.640996602491507, pred: [-20, -21]
name: suv_-20_23_-30_10_15_230_60_420.png, overlap_score: 0.0, pred: [-20, -26]
name: hybrid_-40_23_-30_10_15_230_30_420.png, overlap_score: 0.0, pred: [-40, -39]
name: suv_-40_45_-8_10_20_80_60_420.png, overlap_score: 0.0, pred: [-40, -33]
name: suv_0_15_-8_35_15_20_30_420.png, overlap_score: 212.48152247956403, pred: [0, -5]
name: suv_-20_15_-30_35_20_140_30_420.png, overlap_score: 0.0, pred: [-20, -13]
name: sedan2door_-20_15_-8_35_15_20_60_420.png, overlap_score: 10.027576018712299, pred: [-20, -23]
name: sedan4door_-20_15_-8_10_15_230_60_420.png, overlap_score: 0.0, pred: [-20, -20]
name: hatchback_-20_45_-30_10_15_140_30_420.png, overlap_score: 0.0, pred: [-20, -10]
name: hybrid_-20_23_-8_10_15_20_60_420.png, overlap_score: 59.578972693371824, pred: [-20, -10]
name: sedan2door_-20_23_-8_10_15_230_60_420.png, overlap_score: 0.0, pred: [-20, -29]
name: suv_-40_15_-30_10_15_80_60_420.png, overlap_score: 0.0, pred: [-40, -31]
name: sedan2door_0_23_-30_35_20_20_30_420.png, overlap_score: 148.93413696715584, pred: [0, 0]
name: hatchback_-20_15_-8_10_15_20_30_420.png, overlap_score: 151.40618462937698, pred: [-20, -21]
name: suv_0_23_-8_35_20_140_60_420.png, overlap_score: 190.16666666666666, pred: [0, 0]
name: suv_-20_45_-30_35_20_140_30_420.png, overlap_score: 0.0, pred: [-20, -17]
name: sedan4door_-20_23_-30_35_15_80_60_420.png, overlap_score: 0.0, pred: [-20, -21]
name: sedan2door_0_23_-8_10_20_80_60_420.png, overlap_score: 209.31893520843798, pred: [0, 0]
name: sedan2door_-40_23_-30_10_20_20_60_420.png, overlap_score: 2.283497029222748, pred: [-40, -25]
name: hatchback_-40_15_-8_35_20_230_60_420.png, overlap_score: 0.0, pred: [-40, -36]
name: hatchback_-20_15_-8_35_15_20_60_420.png, overlap_score: 125.90594382756369, pred: [-20, -20]
name: suv_-20_45_-8_10_20_80_30_420.png, overlap_score: 169.2759396080951, pred: [-20, -27]
name: hatchback_-20_23_-30_35_20_140_30_420.png, overlap_score: 0.0, pred: [-20, -8]
name: hatchback_-20_23_-8_35_15_80_60_420.png, overlap_score: 0.009365687526607066, pred: [-20, -17]
name: hybrid_-40_45_-8_35_20_20_60_420.png, overlap_score: 11.148744208729578, pred: [-40, -19]
name: suv_-40_23_-30_10_20_20_30_420.png, overlap_score: 35.304538997497126, pred: [-40, -32]
name: hybrid_0_45_-8_10_20_20_60_420.png, overlap_score: 241.60463056680163, pred: [0, -4]
name: hybrid_0_23_-8_35_20_140_30_420.png, overlap_score: None, pred: [0, -10]
name: sedan4door_-40_23_-8_10_20_20_30_420.png, overlap_score: 7.302070193663278, pred: [-40, -34]
name: suv_-20_15_-30_10_15_230_30_420.png, overlap_score: 213.17964071856287, pred: [-20, -9]
name: hatchback_-40_15_-30_35_15_140_30_420.png, overlap_score: 0.0, pred: [-40, -31]
name: hatchback_0_45_-30_35_20_230_30_420.png, overlap_score: 255.0, pred: [0, -17]
name: hatchback_-20_23_-8_10_20_20_30_420.png, overlap_score: 78.38799454297408, pred: [-20, -20]
name: sedan2door_-40_15_-30_35_15_20_30_420.png, overlap_score: 90.56910517655993, pred: [-40, -26]
name: suv_-20_23_-8_35_15_20_60_420.png, overlap_score: 22.661389621811786, pred: [-20, -18]
name: suv_0_45_-30_10_20_80_60_420.png, overlap_score: 186.10766721044047, pred: [0, -3]
name: hybrid_-40_15_-8_10_15_20_60_420.png, overlap_score: 0.648134601316752, pred: [-40, -18]
name: sedan2door_-40_15_-8_10_20_140_60_420.png, overlap_score: 0.0, pred: [-40, -32]
name: sedan2door_0_23_-8_35_15_20_30_420.png, overlap_score: 121.47239692522712, pred: [0, 0]
name: sedan2door_-20_45_-8_10_15_230_60_420.png, overlap_score: 0.0, pred: [-20, -28]
name: suv_-40_23_-8_10_15_140_30_420.png, overlap_score: 0.0, pred: [-40, -30]
name: suv_-20_23_-30_35_15_20_30_420.png, overlap_score: 145.8612443669138, pred: [-20, -19]
name: hybrid_-40_45_-30_35_20_80_30_420.png, overlap_score: 0.0, pred: [-40, -39]
name: suv_-20_15_-30_10_15_80_30_420.png, overlap_score: 139.1538708641182, pred: [-20, -22]
name: suv_0_23_-30_10_20_80_60_420.png, overlap_score: 208.9869494290375, pred: [0, -3]
name: hybrid_0_23_-30_10_15_140_30_420.png, overlap_score: None, pred: [0, -11]
name: suv_-20_23_-30_35_20_20_30_420.png, overlap_score: 126.64195377235063, pred: [-20, -19]
name: hybrid_0_45_-30_10_20_20_60_420.png, overlap_score: 237.96900303643724, pred: [0, -4]
name: hybrid_-20_45_-8_35_20_140_30_420.png, overlap_score: 11.793478260869565, pred: [-20, -24]
name: hybrid_-40_45_-30_35_20_80_60_420.png, overlap_score: 0.0, pred: [-40, -34]
name: sedan2door_-40_15_-8_35_20_20_60_420.png, overlap_score: 7.74196677579726, pred: [-40, -24]
name: sedan4door_0_15_-8_10_20_20_60_420.png, overlap_score: 242.2493277561996, pred: [0, -1]
name: hybrid_0_15_-8_10_15_80_30_420.png, overlap_score: 199.6189917936694, pred: [0, 0]
name: sedan4door_-40_23_-8_10_15_20_30_420.png, overlap_score: 7.497217481635379, pred: [-40, -33]
name: hybrid_-40_23_-8_10_20_230_60_420.png, overlap_score: 0.4798231066887783, pred: [-40, -34]
name: suv_-40_45_-8_10_20_230_60_420.png, overlap_score: 0.0, pred: [-40, -35]
name: hatchback_-20_23_-30_10_15_20_30_420.png, overlap_score: 125.02537517053206, pred: [-20, -23]
name: suv_-40_45_-8_35_20_20_30_420.png, overlap_score: 186.78312927010757, pred: [-40, -30]
name: hybrid_-20_45_-30_10_20_20_30_420.png, overlap_score: 121.95440275078487, pred: [-20, -16]
name: hybrid_-40_45_-30_35_20_140_60_420.png, overlap_score: 0.0, pred: [-40, -31]
name: sedan4door_0_23_-30_35_20_80_30_420.png, overlap_score: 249.66704161979752, pred: [0, -4]
name: suv_-40_15_-30_35_15_140_60_420.png, overlap_score: 0.0, pred: [-40, -31]
name: hatchback_-40_45_-8_10_20_140_60_420.png, overlap_score: 0.0, pred: [-40, -31]
name: suv_-20_15_-8_35_15_80_60_420.png, overlap_score: 20.537087912087912, pred: [-20, -17]
name: sedan4door_-20_45_-30_35_15_140_30_420.png, overlap_score: 0.0, pred: [-20, -27]
name: hatchback_0_45_-8_10_15_20_60_420.png, overlap_score: 248.40046877615939, pred: [0, -4]
name: sedan2door_-40_15_-30_35_20_140_30_420.png, overlap_score: 0.0, pred: [-40, -34]
name: sedan4door_-40_45_-8_35_15_20_60_420.png, overlap_score: 0.41913171449595293, pred: [-40, -31]
name: sedan2door_0_15_-8_35_20_20_30_420.png, overlap_score: 135.1435185185185, pred: [0, 0]
name: hatchback_0_23_-30_10_15_20_60_420.png, overlap_score: 233.2479491043027, pred: [0, -3]
name: sedan2door_-40_45_-8_35_20_140_60_420.png, overlap_score: 0.0, pred: [-40, -33]
name: suv_-40_23_-30_10_20_140_30_420.png, overlap_score: 0.0, pred: [-40, -29]
name: hatchback_0_15_-30_35_20_230_60_420.png, overlap_score: 0.0, pred: [0, 0]
name: sedan4door_0_15_-8_10_15_230_60_420.png, overlap_score: 0.22818791946308725, pred: [0, 0]
name: hatchback_-20_15_-30_10_20_140_60_420.png, overlap_score: 97.99170812603649, pred: [-20, -8]
name: suv_-20_23_-30_10_20_230_30_420.png, overlap_score: 255.0, pred: [-20, -13]
name: sedan2door_-40_45_-30_35_20_80_60_420.png, overlap_score: 0.0009433962264150943, pred: [-40, -37]
name: hatchback_0_23_-30_35_15_230_30_420.png, overlap_score: 255.0, pred: [0, -19]
name: sedan4door_-40_23_-30_35_15_20_60_420.png, overlap_score: 9.539661515820455, pred: [-40, -28]
name: hatchback_-20_15_-8_35_15_230_30_420.png, overlap_score: 254.71848739495798, pred: [-20, -26]
name: hatchback_-20_15_-8_35_20_230_60_420.png, overlap_score: 0.0, pred: [-20, -23]
name: suv_0_23_-8_35_15_80_60_420.png, overlap_score: 215.5546492659054, pred: [0, -2]
name: hybrid_-20_45_-8_35_20_230_30_420.png, overlap_score: 102.54228855721394, pred: [-20, -31]
name: sedan4door_0_45_-30_10_20_20_30_420.png, overlap_score: 117.48443504996156, pred: [0, -5]
name: suv_-40_15_-30_10_20_80_30_420.png, overlap_score: 0.0, pred: [-40, -34]
name: sedan4door_-40_23_-30_10_20_80_60_420.png, overlap_score: 0.0, pred: [-40, -31]
name: hybrid_0_15_-30_35_15_20_60_420.png, overlap_score: 255.0, pred: [0, -3]
name: sedan2door_0_45_-30_35_15_20_60_420.png, overlap_score: 252.9661309602869, pred: [0, -4]
name: hybrid_-20_23_-8_10_15_80_60_420.png, overlap_score: 5.8075880758807585, pred: [-20, -19]
name: hatchback_-20_23_-30_35_15_230_60_420.png, overlap_score: 0.0, pred: [-20, -26]
name: hatchback_0_15_-8_10_20_20_30_420.png, overlap_score: 161.16848624816294, pred: [0, -1]
name: suv_-20_23_-8_35_15_140_60_420.png, overlap_score: 0.0, pred: [-20, -12]
name: suv_-20_23_-30_35_15_140_60_420.png, overlap_score: 0.05114401076716016, pred: [-20, -12]
name: hatchback_-40_45_-8_10_20_140_30_420.png, overlap_score: 0.0, pred: [-40, -33]
name: sedan2door_-40_23_-30_10_20_230_30_420.png, overlap_score: None, pred: [-40, -29]
name: sedan2door_-20_45_-8_10_20_20_60_420.png, overlap_score: 145.37793918503016, pred: [-20, -25]
name: sedan4door_-40_23_-8_35_20_20_60_420.png, overlap_score: 1.254746136865342, pred: [-40, -30]
name: sedan2door_-40_15_-8_10_15_140_30_420.png, overlap_score: 0.0, pred: [-40, -35]
name: sedan2door_-20_15_-30_10_20_80_60_420.png, overlap_score: 38.12424037812289, pred: [-20, -19]
name: sedan2door_-40_15_-30_10_15_80_30_420.png, overlap_score: 0.0, pred: [-40, -35]
name: suv_0_23_-8_10_15_230_60_420.png, overlap_score: 15.721518987341772, pred: [0, -1]
name: suv_-40_15_-30_10_20_140_60_420.png, overlap_score: 0.0, pred: [-40, -32]
name: hatchback_-40_23_-8_10_20_140_60_420.png, overlap_score: 0.0, pred: [-40, -30]
name: hybrid_-20_23_-30_10_15_20_30_420.png, overlap_score: 218.65921662430856, pred: [-20, -20]
name: hatchback_-20_45_-8_10_20_230_60_420.png, overlap_score: 0.0, pred: [-20, -22]
name: hybrid_-20_23_-8_10_15_80_30_420.png, overlap_score: 8.626498422712933, pred: [-20, -24]
name: hybrid_-20_23_-30_10_20_140_60_420.png, overlap_score: 0.0, pred: [-20, -6]
name: sedan4door_-40_45_-8_10_15_230_30_420.png, overlap_score: 0.0, pred: [-40, -39]
name: hatchback_-40_15_-8_35_15_140_30_420.png, overlap_score: 0.0, pred: [-40, -34]
name: sedan4door_-40_15_-8_10_20_140_60_420.png, overlap_score: 0.0, pred: [-40, -32]
name: hatchback_0_45_-8_10_20_20_60_420.png, overlap_score: 252.95847982588313, pred: [0, -4]
name: sedan4door_-20_23_-8_35_15_20_60_420.png, overlap_score: 18.462374821173103, pred: [-20, -17]
name: sedan4door_-40_15_-30_35_20_20_30_420.png, overlap_score: 59.19848631000965, pred: [-40, -38]
name: suv_-40_15_-30_10_20_80_60_420.png, overlap_score: 0.0, pred: [-40, -31]
name: hybrid_-40_15_-8_35_20_20_30_420.png, overlap_score: 36.258748083089365, pred: [-40, -27]
name: hybrid_-40_23_-8_35_20_20_30_420.png, overlap_score: 159.78628189042243, pred: [-40, -27]
name: sedan2door_0_45_-8_35_20_140_30_420.png, overlap_score: 96.58823529411765, pred: [0, -5]
name: hybrid_-40_15_-30_10_15_20_60_420.png, overlap_score: 0.6505730309680565, pred: [-40, -18]
name: hatchback_0_23_-30_10_20_20_60_420.png, overlap_score: 232.6822367319605, pred: [0, -3]
name: hybrid_-20_15_-8_10_20_80_60_420.png, overlap_score: 3.8353658536585367, pred: [-20, -19]
name: suv_-40_23_-8_35_15_140_60_420.png, overlap_score: 0.0, pred: [-40, -30]
name: suv_-20_45_-30_10_20_140_30_420.png, overlap_score: 0.0, pred: [-20, -18]
name: hybrid_-40_15_-30_35_15_80_60_420.png, overlap_score: 0.0, pred: [-40, -33]
name: sedan4door_0_15_-30_10_15_80_60_420.png, overlap_score: 248.88856476079346, pred: [0, 1]
name: hybrid_-40_45_-30_10_20_20_60_420.png, overlap_score: 11.440868080955864, pred: [-40, -19]
name: hybrid_-20_23_-8_10_20_80_60_420.png, overlap_score: 6.08130081300813, pred: [-20, -19]
name: hybrid_-40_15_-30_35_15_140_30_420.png, overlap_score: 0.0, pred: [-40, -31]
name: sedan4door_0_45_-8_10_15_80_30_420.png, overlap_score: 248.8121484814398, pred: [0, 0]
name: suv_-20_45_-8_35_15_230_60_420.png, overlap_score: 0.0, pred: [-20, -26]
name: suv_0_15_-8_10_15_230_60_420.png, overlap_score: 0.4050632911392405, pred: [0, -1]
name: suv_0_45_-8_10_20_140_30_420.png, overlap_score: 184.4, pred: [0, -3]
name: sedan2door_-20_45_-8_10_20_140_60_420.png, overlap_score: 0.0, pred: [-20, -8]
