name: hatchback_-30_45_-36_10_15_20_30_420.png, overlap_score: 0.0, pred: [-30, -21]
name: sedan4door_-30_15_-22_35_15_140_30_420.png, overlap_score: 0.0, pred: [-30, -10]
name: suv_-50_15_-4_10_20_230_60_420.png, overlap_score: 40.48739495798319, pred: [-50, 2]
name: sedan2door_-50_15_-4_10_15_80_30_420.png, overlap_score: None, pred: [-50, -14]
name: suv_-17_45_-36_35_15_80_30_420.png, overlap_score: 244.08516483516485, pred: [-17, -53]
name: hatchback_-17_15_-4_10_15_230_60_420.png, overlap_score: 166.48447204968943, pred: [-17, -2]
name: hybrid_-30_15_-22_35_20_20_30_420.png, overlap_score: None, pred: [-30, -28]
name: sedan2door_-17_15_-36_35_15_140_60_420.png, overlap_score: None, pred: [-17, -16]
name: sedan2door_-17_45_-22_10_20_230_60_420.png, overlap_score: None, pred: [-17, -16]
name: suv_-50_15_-22_35_20_230_60_420.png, overlap_score: 190.73868046571798, pred: [-50, -12]
name: sedan4door_-30_15_-22_10_15_140_60_420.png, overlap_score: 0.0, pred: [-30, -16]
name: sedan4door_-30_45_-36_10_15_140_60_420.png, overlap_score: 44.287323943661974, pred: [-30, -22]
name: hatchback_-30_45_-4_10_15_230_30_420.png, overlap_score: 0.0, pred: [-30, -15]
name: hatchback_-30_15_-22_35_20_80_60_420.png, overlap_score: 84.0423330197554, pred: [-30, -16]
name: suv_-30_45_-36_10_15_140_30_420.png, overlap_score: None, pred: [-30, -8]
name: sedan2door_-30_45_-22_35_15_140_60_420.png, overlap_score: None, pred: [-30, -19]
name: hybrid_-17_45_-36_35_15_80_30_420.png, overlap_score: None, pred: [-17, -9]
name: suv_-30_15_-4_10_20_140_60_420.png, overlap_score: 0.0, pred: [-30, -13]
name: sedan2door_-50_45_-36_35_20_20_30_420.png, overlap_score: None, pred: [-50, -14]
name: sedan2door_-17_45_-22_35_20_20_30_420.png, overlap_score: None, pred: [-17, -7]
name: sedan2door_-30_45_-4_10_15_20_60_420.png, overlap_score: None, pred: [-30, -16]
name: suv_-50_45_-4_10_20_80_60_420.png, overlap_score: 101.01541695865453, pred: [-50, -4]
name: sedan4door_-50_15_-22_10_15_20_60_420.png, overlap_score: 0.0, pred: [-50, -24]
name: hybrid_-17_45_-22_35_20_140_60_420.png, overlap_score: None, pred: [-17, -17]
name: suv_-17_15_-4_35_20_230_30_420.png, overlap_score: None, pred: [-17, -3]
name: suv_-17_45_-4_10_15_20_30_420.png, overlap_score: 54.54170783345095, pred: [-17, -19]
name: sedan4door_-50_15_-22_10_15_140_60_420.png, overlap_score: 0.0, pred: [-50, -11]
name: hatchback_-17_45_-22_10_20_80_30_420.png, overlap_score: 195.8010849909584, pred: [-17, -23]
name: hatchback_-50_15_-4_10_15_80_30_420.png, overlap_score: 1.8626198083067094, pred: [-50, -12]
name: suv_-50_45_-4_10_15_80_30_420.png, overlap_score: 0.0, pred: [-50, 1]
name: hatchback_-50_15_-36_10_15_80_30_420.png, overlap_score: 8.769679300291545, pred: [-50, -33]
name: sedan2door_-50_45_-4_10_20_80_60_420.png, overlap_score: None, pred: [-50, -16]
name: hybrid_-50_45_-22_10_20_140_60_420.png, overlap_score: None, pred: [-50, -15]
name: sedan4door_-17_45_-22_10_15_140_30_420.png, overlap_score: 0.0, pred: [-17, -4]
name: sedan4door_-30_45_-22_35_15_230_60_420.png, overlap_score: 0.0, pred: [-30, -22]
name: suv_-17_45_-36_35_15_20_60_420.png, overlap_score: 61.62458042860831, pred: [-17, -21]
name: sedan2door_-17_45_-22_35_20_230_60_420.png, overlap_score: None, pred: [-17, -16]
name: hybrid_-50_45_-22_10_20_230_60_420.png, overlap_score: None, pred: [-50, -15]
name: hatchback_-30_45_-22_35_15_230_30_420.png, overlap_score: 0.5492227979274611, pred: [-30, -15]
name: hatchback_-30_15_-4_10_20_230_60_420.png, overlap_score: 185.30434782608697, pred: [-30, -4]
name: sedan2door_-30_45_-4_35_20_230_30_420.png, overlap_score: None, pred: [-30, -18]
name: sedan2door_-50_45_-22_35_20_230_30_420.png, overlap_score: None, pred: [-50, -21]
name: hatchback_-30_15_-4_35_20_20_30_420.png, overlap_score: 10.922988063149788, pred: [-30, -32]
name: suv_-30_15_-36_10_20_140_30_420.png, overlap_score: None, pred: [-30, -10]
name: hybrid_-30_45_-22_35_15_230_60_420.png, overlap_score: None, pred: [-30, -17]
name: sedan2door_-30_45_-22_10_15_80_30_420.png, overlap_score: None, pred: [-30, -17]
name: hatchback_-50_15_-22_10_15_80_30_420.png, overlap_score: 32.738912732474965, pred: [-50, -18]
name: suv_-17_15_-4_10_20_140_30_420.png, overlap_score: None, pred: [-17, -14]
name: hybrid_-17_15_-22_10_20_230_60_420.png, overlap_score: None, pred: [-17, -16]
name: hybrid_-17_15_-36_35_20_230_30_420.png, overlap_score: None, pred: [-17, -18]
name: sedan4door_-17_45_-4_10_20_140_60_420.png, overlap_score: 0.0, pred: [-17, -8]
name: hatchback_-30_45_-4_35_15_140_30_420.png, overlap_score: 0.0, pred: [-30, -9]
name: suv_-17_45_-4_10_15_230_30_420.png, overlap_score: None, pred: [-17, -2]
name: hatchback_-30_45_-22_35_20_230_30_420.png, overlap_score: 0.0, pred: [-30, -12]
name: hybrid_-30_15_-4_10_20_20_60_420.png, overlap_score: None, pred: [-30, -19]
name: suv_-17_15_-22_10_20_80_30_420.png, overlap_score: 248.92222222222222, pred: [-17, -27]
name: suv_-17_45_-36_10_20_230_30_420.png, overlap_score: 0.0, pred: [-17, -2]
name: sedan2door_-50_45_-36_35_15_80_30_420.png, overlap_score: None, pred: [-50, -15]
name: hatchback_-17_15_-36_35_20_230_60_420.png, overlap_score: 235.7050279329609, pred: [-17, -35]
name: sedan2door_-50_45_-36_10_15_20_60_420.png, overlap_score: None, pred: [-50, -15]
name: sedan4door_-17_15_-22_10_20_140_60_420.png, overlap_score: 0.0, pred: [-17, -20]
name: suv_-17_45_-22_10_20_140_30_420.png, overlap_score: None, pred: [-17, -12]
name: hatchback_-50_45_-36_35_20_140_30_420.png, overlap_score: 0.0, pred: [-50, -8]
name: suv_-30_15_-22_10_15_230_30_420.png, overlap_score: None, pred: [-30, -5]
name: sedan2door_-50_15_-22_10_15_140_30_420.png, overlap_score: None, pred: [-50, -16]
name: sedan4door_-17_15_-4_35_15_20_30_420.png, overlap_score: 0.0, pred: [-17, -19]
name: suv_-30_15_-22_35_20_230_30_420.png, overlap_score: None, pred: [-30, -3]
name: hatchback_-17_45_-22_35_20_20_60_420.png, overlap_score: 0.1097029702970297, pred: [-17, -20]
name: suv_-30_45_-22_10_15_230_60_420.png, overlap_score: 132.8098318240621, pred: [-30, -21]
name: hybrid_-50_15_-4_35_15_230_30_420.png, overlap_score: None, pred: [-50, -23]
name: hybrid_-30_15_-4_35_15_20_60_420.png, overlap_score: None, pred: [-30, -19]
name: sedan4door_-50_45_-4_35_20_140_30_420.png, overlap_score: None, pred: [-50, -11]
name: suv_-50_15_-22_10_20_80_60_420.png, overlap_score: 96.44860166288738, pred: [-50, -10]
name: hybrid_-17_45_-36_35_15_230_60_420.png, overlap_score: None, pred: [-17, -16]
name: sedan4door_-30_45_-36_10_15_80_60_420.png, overlap_score: 0.18004459308807136, pred: [-30, -37]
name: suv_-30_45_-22_10_15_230_30_420.png, overlap_score: None, pred: [-30, -2]
name: hybrid_-30_45_-36_35_20_230_30_420.png, overlap_score: None, pred: [-30, -20]
name: hatchback_-50_15_-36_35_20_230_60_420.png, overlap_score: 173.83016759776535, pred: [-50, -33]
name: sedan4door_-17_45_-4_10_15_20_60_420.png, overlap_score: 0.0, pred: [-17, -15]
name: sedan2door_-50_45_-22_35_15_20_60_420.png, overlap_score: None, pred: [-50, -15]
name: sedan2door_-50_15_-4_35_15_140_60_420.png, overlap_score: None, pred: [-50, -17]
name: hatchback_-17_45_-4_10_15_230_30_420.png, overlap_score: 0.0, pred: [-17, -6]
name: sedan4door_-17_15_-36_35_20_230_60_420.png, overlap_score: 0.2108575924468922, pred: [-17, -34]
name: suv_-17_45_-4_35_20_230_60_420.png, overlap_score: 139.61344537815125, pred: [-17, -2]
name: hatchback_-50_15_-36_35_20_20_30_420.png, overlap_score: 21.310759148006554, pred: [-50, -36]
name: hybrid_-17_15_-36_10_15_230_60_420.png, overlap_score: None, pred: [-17, -16]
name: hatchback_-17_15_-36_10_20_20_60_420.png, overlap_score: 0.711645101663586, pred: [-17, -20]
name: hatchback_-30_45_-36_10_20_80_60_420.png, overlap_score: 54.81506164611796, pred: [-30, -28]
name: sedan2door_-30_45_-4_35_20_140_30_420.png, overlap_score: None, pred: [-30, -7]
name: sedan4door_-30_15_-22_10_15_20_60_420.png, overlap_score: 0.0, pred: [-30, -21]
name: hybrid_-30_45_-4_10_15_20_30_420.png, overlap_score: None, pred: [-30, -25]
name: suv_-30_45_-22_35_15_20_60_420.png, overlap_score: 0.0, pred: [-30, -24]
name: suv_-30_15_-4_10_20_20_30_420.png, overlap_score: 0.5331297709923664, pred: [-30, -24]
name: sedan4door_-50_15_-22_10_15_80_60_420.png, overlap_score: 115.43549648162627, pred: [-50, -21]
name: hybrid_-50_45_-4_35_15_80_60_420.png, overlap_score: None, pred: [-50, -19]
name: hybrid_-30_15_-36_10_20_20_60_420.png, overlap_score: None, pred: [-30, -19]
name: sedan4door_-50_15_-22_35_15_20_30_420.png, overlap_score: 3.8100053219797765, pred: [-50, -33]
name: sedan2door_-17_45_-36_10_15_230_60_420.png, overlap_score: None, pred: [-17, -16]
name: hybrid_-17_15_-36_35_15_140_60_420.png, overlap_score: None, pred: [-17, -16]
name: sedan4door_-17_15_-22_35_20_80_30_420.png, overlap_score: 7.120310478654592, pred: [-17, -7]
name: sedan4door_-17_15_-22_35_15_20_30_420.png, overlap_score: 0.0, pred: [-17, -26]
name: suv_-17_15_-4_35_15_80_60_420.png, overlap_score: 37.474421864050456, pred: [-17, -5]
name: suv_-50_15_-36_10_15_20_60_420.png, overlap_score: 21.094792749105185, pred: [-50, -21]
name: hybrid_-17_45_-36_35_20_80_30_420.png, overlap_score: None, pred: [-17, -10]
name: hatchback_-30_45_-4_35_20_20_60_420.png, overlap_score: 0.015148236312486475, pred: [-30, -17]
name: sedan2door_-30_15_-36_10_20_140_60_420.png, overlap_score: None, pred: [-30, -19]
name: hatchback_-30_45_-4_10_20_20_30_420.png, overlap_score: 0.5822102425876011, pred: [-30, -29]
name: suv_-17_45_-4_10_15_80_60_420.png, overlap_score: 23.962158374211633, pred: [-17, -5]
name: hatchback_-30_15_-4_35_15_20_60_420.png, overlap_score: 0.0, pred: [-30, -17]
name: sedan4door_-50_15_-22_35_15_230_30_420.png, overlap_score: 0.0, pred: [-50, -21]
name: hybrid_-50_15_-4_10_15_140_30_420.png, overlap_score: None, pred: [-50, -14]
name: hybrid_-50_15_-22_35_20_230_30_420.png, overlap_score: None, pred: [-50, -21]
name: sedan4door_-17_45_-36_35_20_140_30_420.png, overlap_score: 0.0, pred: [-17, -17]
name: sedan2door_-17_15_-36_35_15_80_30_420.png, overlap_score: None, pred: [-17, -15]
name: suv_-50_15_-4_35_15_230_30_420.png, overlap_score: None, pred: [-50, -6]
name: hybrid_-17_15_-22_35_15_230_60_420.png, overlap_score: None, pred: [-17, -16]
name: hatchback_-17_45_-36_10_15_140_60_420.png, overlap_score: 0.0, pred: [-17, -21]
name: suv_-30_45_-36_35_20_80_30_420.png, overlap_score: 254.79712230215827, pred: [-30, -41]
name: hatchback_-30_45_-22_35_20_20_60_420.png, overlap_score: 0.7406702208682406, pred: [-30, -25]
name: suv_-17_45_-22_10_15_20_60_420.png, overlap_score: 0.6420422133485454, pred: [-17, -20]
name: sedan4door_-30_45_-22_10_15_20_30_420.png, overlap_score: 0.41972290138549306, pred: [-30, -25]
name: hatchback_-50_45_-22_35_15_230_30_420.png, overlap_score: 0.29015544041450775, pred: [-50, -25]
name: hatchback_-17_15_-36_35_15_20_60_420.png, overlap_score: 0.3837338262476895, pred: [-17, -21]
name: suv_-17_15_-22_35_15_20_60_420.png, overlap_score: 0.6212207644038791, pred: [-17, -21]
name: sedan4door_-50_45_-22_10_15_20_30_420.png, overlap_score: 2.194784459819053, pred: [-50, -29]
name: sedan2door_-30_15_-36_10_15_230_60_420.png, overlap_score: None, pred: [-30, -17]
name: suv_-50_45_-4_35_20_80_30_420.png, overlap_score: 75.71748251748252, pred: [-50, 0]
name: sedan4door_-17_15_-36_35_15_230_30_420.png, overlap_score: 0.0, pred: [-17, -20]
name: sedan4door_-30_15_-36_35_20_140_30_420.png, overlap_score: 0.0, pred: [-30, -19]
name: hybrid_-30_45_-4_35_15_20_30_420.png, overlap_score: None, pred: [-30, -25]
name: sedan2door_-50_15_-22_10_15_230_30_420.png, overlap_score: None, pred: [-50, -22]
name: hybrid_-17_15_-4_35_15_230_30_420.png, overlap_score: None, pred: [-17, -19]
name: hybrid_-50_15_-36_10_20_140_60_420.png, overlap_score: None, pred: [-50, -15]
name: sedan4door_-50_45_-22_10_15_140_60_420.png, overlap_score: 0.0, pred: [-50, -10]
name: sedan2door_-17_15_-22_35_15_140_60_420.png, overlap_score: None, pred: [-17, -15]
name: hatchback_-30_45_-36_10_15_80_30_420.png, overlap_score: 221.18772893772893, pred: [-30, -30]
name: sedan2door_-17_15_-22_10_15_20_60_420.png, overlap_score: None, pred: [-17, -16]
name: suv_-30_45_-22_35_15_20_30_420.png, overlap_score: 0.013752913752913752, pred: [-30, -22]
name: sedan2door_-50_15_-36_10_15_140_60_420.png, overlap_score: None, pred: [-50, -17]
name: suv_-50_45_-22_35_15_80_30_420.png, overlap_score: 123.09835164835165, pred: [-50, -17]
name: suv_-30_45_-22_10_15_80_60_420.png, overlap_score: 60.11073318216175, pred: [-30, -10]
name: sedan2door_-50_45_-4_35_20_20_60_420.png, overlap_score: None, pred: [-50, -15]
name: hatchback_-50_15_-4_35_15_80_60_420.png, overlap_score: 179.63529411764705, pred: [-50, -1]
name: suv_-17_15_-22_35_15_140_30_420.png, overlap_score: None, pred: [-17, -13]
name: sedan4door_-50_15_-22_10_20_230_30_420.png, overlap_score: 5.36231884057971, pred: [-50, -22]
name: hatchback_-17_15_-36_10_15_230_60_420.png, overlap_score: 238.24692737430166, pred: [-17, -33]
name: sedan4door_-17_45_-4_10_20_230_60_420.png, overlap_score: 75.03614457831326, pred: [-17, -2]
name: sedan2door_-17_45_-36_35_15_20_60_420.png, overlap_score: None, pred: [-17, -16]
name: sedan2door_-17_15_-4_35_20_140_60_420.png, overlap_score: None, pred: [-17, -16]
name: sedan4door_-17_45_-22_10_15_20_30_420.png, overlap_score: 1.0939462446621453, pred: [-17, -25]
name: hybrid_-50_15_-36_35_20_20_60_420.png, overlap_score: None, pred: [-50, -17]
name: hatchback_-30_45_-4_10_15_80_30_420.png, overlap_score: 0.0, pred: [-30, -15]
name: sedan2door_-17_15_-36_10_15_80_60_420.png, overlap_score: None, pred: [-17, -16]
name: hybrid_-17_45_-36_35_15_230_30_420.png, overlap_score: None, pred: [-17, -18]
name: suv_-30_45_-22_35_20_20_60_420.png, overlap_score: 0.0, pred: [-30, -23]
name: suv_-50_15_-4_35_20_20_60_420.png, overlap_score: 5.135806162129824, pred: [-50, -11]
name: sedan4door_-50_45_-36_10_20_230_30_420.png, overlap_score: 24.633802816901408, pred: [-50, -23]
name: hybrid_-30_15_-36_35_20_80_30_420.png, overlap_score: None, pred: [-30, -15]
name: sedan2door_-30_15_-4_10_20_20_30_420.png, overlap_score: None, pred: [-30, -10]
name: suv_-50_45_-4_10_20_230_30_420.png, overlap_score: None, pred: [-50, -4]
name: hybrid_-17_15_-4_10_20_20_60_420.png, overlap_score: None, pred: [-17, -18]
name: hybrid_-30_15_-4_10_20_20_30_420.png, overlap_score: None, pred: [-30, -29]
name: hatchback_-50_15_-36_35_15_140_30_420.png, overlap_score: 0.0, pred: [-50, -7]
name: hatchback_-17_15_-4_10_15_140_60_420.png, overlap_score: 0.0, pred: [-17, -5]
name: hatchback_-50_15_-36_10_15_140_30_420.png, overlap_score: 0.0, pred: [-50, -15]
name: suv_-30_15_-4_35_20_140_30_420.png, overlap_score: None, pred: [-30, -16]
name: suv_-30_45_-36_35_20_230_60_420.png, overlap_score: 243.23217247097844, pred: [-30, -31]
name: hatchback_-50_15_-22_35_20_80_60_420.png, overlap_score: 177.38758231420508, pred: [-50, -19]
name: suv_-17_15_-4_35_15_140_30_420.png, overlap_score: None, pred: [-17, -14]
name: sedan2door_-17_45_-36_35_15_140_60_420.png, overlap_score: None, pred: [-17, -16]
name: sedan4door_-17_45_-22_10_15_230_30_420.png, overlap_score: 0.0, pred: [-17, -15]
name: hybrid_-17_45_-22_35_20_230_30_420.png, overlap_score: None, pred: [-17, -17]
name: hatchback_-50_45_-36_35_15_80_30_420.png, overlap_score: 1.4239067055393586, pred: [-50, -33]
name: suv_-17_45_-22_10_15_230_30_420.png, overlap_score: None, pred: [-17, -3]
name: sedan4door_-17_45_-22_35_20_80_30_420.png, overlap_score: 9.223803363518758, pred: [-17, -4]
name: hybrid_-17_45_-4_35_20_80_30_420.png, overlap_score: None, pred: [-17, -9]
name: sedan2door_-30_15_-22_35_20_140_60_420.png, overlap_score: None, pred: [-30, -19]
name: hybrid_-50_15_-4_10_20_230_60_420.png, overlap_score: None, pred: [-50, -15]
name: suv_-50_15_-4_10_20_230_30_420.png, overlap_score: None, pred: [-50, -7]
name: sedan2door_-50_15_-22_10_20_80_30_420.png, overlap_score: None, pred: [-50, -14]
name: hybrid_-17_45_-22_35_15_230_60_420.png, overlap_score: None, pred: [-17, -15]
name: sedan2door_-30_45_-36_10_15_230_30_420.png, overlap_score: None, pred: [-30, -18]
name: hatchback_-50_45_-4_10_15_230_60_420.png, overlap_score: 124.94409937888199, pred: [-50, 0]
name: hatchback_-30_45_-22_35_15_20_30_420.png, overlap_score: 0.0, pred: [-30, -30]
name: hatchback_-50_15_-22_35_20_80_30_420.png, overlap_score: 27.59728183118741, pred: [-50, -21]
name: suv_-17_15_-36_35_20_140_60_420.png, overlap_score: 0.0, pred: [-17, -29]
name: sedan4door_-17_15_-4_10_15_20_60_420.png, overlap_score: 2.6519589197413467, pred: [-17, -16]
name: sedan2door_-30_15_-36_10_15_80_30_420.png, overlap_score: None, pred: [-30, -17]
name: sedan4door_-50_15_-4_35_20_80_60_420.png, overlap_score: 1.6399706098457016, pred: [-50, -1]
name: suv_-30_15_-4_10_15_140_60_420.png, overlap_score: 0.0, pred: [-30, -14]
name: suv_-50_15_-36_10_15_80_60_420.png, overlap_score: 96.64449660928534, pred: [-50, -24]
name: sedan4door_-50_15_-22_35_20_140_30_420.png, overlap_score: 0.0, pred: [-50, -16]
name: hatchback_-30_15_-4_10_15_140_30_420.png, overlap_score: 0.0, pred: [-30, -12]
name: hatchback_-30_45_-36_10_15_230_30_420.png, overlap_score: 51.15126050420168, pred: [-30, -21]
name: sedan4door_-30_15_-36_10_15_230_30_420.png, overlap_score: 0.22065727699530516, pred: [-30, -21]
name: sedan2door_-17_45_-4_35_20_230_30_420.png, overlap_score: None, pred: [-17, -16]
name: hybrid_-30_45_-36_35_15_80_30_420.png, overlap_score: None, pred: [-30, -14]
name: hybrid_-17_45_-36_10_15_230_60_420.png, overlap_score: None, pred: [-17, -16]
name: suv_-17_15_-22_10_15_140_60_420.png, overlap_score: 0.0, pred: [-17, -24]
name: hatchback_-17_15_-36_35_20_20_60_420.png, overlap_score: 0.6584103512014787, pred: [-17, -21]
name: sedan4door_-30_15_-22_35_20_140_30_420.png, overlap_score: 0.0, pred: [-30, -7]
name: sedan4door_-17_45_-36_10_15_140_30_420.png, overlap_score: 0.0, pred: [-17, -8]
name: sedan4door_-50_45_-36_10_15_140_60_420.png, overlap_score: 4.83943661971831, pred: [-50, -18]
name: sedan2door_-17_15_-4_10_20_230_60_420.png, overlap_score: None, pred: [-17, -16]
name: sedan2door_-50_45_-22_10_15_20_60_420.png, overlap_score: None, pred: [-50, -15]
name: sedan2door_-50_15_-4_35_20_230_60_420.png, overlap_score: None, pred: [-50, -16]
name: hatchback_-17_15_-36_35_15_140_30_420.png, overlap_score: 0.0, pred: [-17, -5]
name: sedan2door_-17_15_-4_10_20_20_30_420.png, overlap_score: None, pred: [-17, -11]
name: suv_-50_15_-22_10_20_80_30_420.png, overlap_score: 46.93956043956044, pred: [-50, -15]
name: hatchback_-50_45_-4_10_15_80_30_420.png, overlap_score: 0.0, pred: [-50, -12]
name: hatchback_-50_15_-36_35_15_230_30_420.png, overlap_score: 4.117647058823529, pred: [-50, -31]
name: sedan4door_-30_15_-36_35_20_230_60_420.png, overlap_score: 0.3084185680566483, pred: [-30, -34]
name: hatchback_-17_45_-4_35_15_230_30_420.png, overlap_score: 0.0, pred: [-17, -7]
name: suv_-30_15_-4_35_20_230_60_420.png, overlap_score: 223.7563025210084, pred: [-30, -1]
name: hatchback_-17_45_-36_10_20_80_30_420.png, overlap_score: 228.2525, pred: [-17, -36]
name: sedan4door_-17_45_-22_10_20_80_30_420.png, overlap_score: 18.926261319534284, pred: [-17, -2]
name: suv_-17_15_-4_35_20_80_60_420.png, overlap_score: 47.3875262789068, pred: [-17, -3]
name: sedan2door_-50_15_-36_10_20_80_30_420.png, overlap_score: None, pred: [-50, -14]
name: sedan4door_-50_15_-36_35_20_20_60_420.png, overlap_score: 0.0, pred: [-50, -31]
name: hybrid_-50_15_-22_10_20_20_60_420.png, overlap_score: None, pred: [-50, -17]
name: hybrid_-17_45_-36_35_20_20_30_420.png, overlap_score: None, pred: [-17, -23]
name: sedan2door_-30_45_-22_10_15_140_60_420.png, overlap_score: None, pred: [-30, -19]
name: suv_-17_45_-36_35_20_20_60_420.png, overlap_score: 62.03937516137361, pred: [-17, -19]
name: suv_-17_15_-22_10_20_230_60_420.png, overlap_score: 235.71151358344113, pred: [-17, -16]
name: sedan4door_-50_45_-22_10_15_140_30_420.png, overlap_score: 0.8333333333333334, pred: [-50, -10]
name: sedan4door_-50_45_-4_10_20_80_30_420.png, overlap_score: 0.0, pred: [-50, -1]
name: hatchback_-30_45_-4_35_15_80_30_420.png, overlap_score: 0.0, pred: [-30, -15]
name: sedan4door_-50_45_-4_35_20_230_30_420.png, overlap_score: 157.32203389830508, pred: [-50, -7]
name: sedan2door_-17_45_-36_35_20_230_30_420.png, overlap_score: None, pred: [-17, -16]
name: hatchback_-50_15_-36_10_15_230_30_420.png, overlap_score: 9.016806722689076, pred: [-50, -28]
name: sedan4door_-50_45_-36_10_15_20_60_420.png, overlap_score: 0.0, pred: [-50, -31]
name: hatchback_-17_45_-22_35_15_20_60_420.png, overlap_score: 0.10376237623762376, pred: [-17, -19]
name: hybrid_-50_15_-4_10_20_80_60_420.png, overlap_score: None, pred: [-50, -17]
name: hatchback_-50_45_-36_10_20_20_60_420.png, overlap_score: 0.19110325999678818, pred: [-50, -18]
name: sedan2door_-17_45_-4_35_20_140_30_420.png, overlap_score: None, pred: [-17, -12]
name: sedan2door_-17_15_-4_35_15_230_30_420.png, overlap_score: None, pred: [-17, -18]
name: hatchback_-30_15_-22_35_20_140_30_420.png, overlap_score: 0.0, pred: [-30, -8]
name: sedan2door_-30_15_-4_10_20_140_30_420.png, overlap_score: None, pred: [-30, -13]
name: suv_-30_15_-22_35_15_140_60_420.png, overlap_score: 0.0, pred: [-30, -28]
name: sedan2door_-50_45_-4_10_20_140_30_420.png, overlap_score: None, pred: [-50, -10]
name: sedan2door_-50_45_-22_35_15_140_30_420.png, overlap_score: None, pred: [-50, -11]
name: sedan2door_-17_45_-4_10_20_80_60_420.png, overlap_score: None, pred: [-17, -16]
name: sedan4door_-17_45_-36_35_20_20_30_420.png, overlap_score: 35.43963904478926, pred: [-17, -24]
name: suv_-17_15_-22_35_15_80_60_420.png, overlap_score: 92.96982758620689, pred: [-17, -14]
name: sedan2door_-50_45_-4_35_20_80_30_420.png, overlap_score: None, pred: [-50, -15]
name: hybrid_-50_15_-22_10_15_80_30_420.png, overlap_score: None, pred: [-50, -13]
name: hatchback_-17_45_-36_10_15_230_60_420.png, overlap_score: 238.41452513966482, pred: [-17, -32]
name: hatchback_-50_45_-36_10_15_140_60_420.png, overlap_score: 0.0, pred: [-50, -15]
name: sedan4door_-17_45_-36_35_15_140_30_420.png, overlap_score: 0.0, pred: [-17, -16]
name: suv_-17_15_-22_35_20_230_30_420.png, overlap_score: None, pred: [-17, -3]
name: hybrid_-17_45_-22_35_20_80_60_420.png, overlap_score: None, pred: [-17, -19]
name: sedan4door_-50_45_-22_35_15_230_30_420.png, overlap_score: 0.0, pred: [-50, -18]
name: hatchback_-50_15_-22_10_15_140_30_420.png, overlap_score: 0.0, pred: [-50, -16]
name: hatchback_-30_15_-22_10_15_140_30_420.png, overlap_score: 0.0, pred: [-30, -17]
name: sedan2door_-30_45_-4_10_15_80_30_420.png, overlap_score: None, pred: [-30, -17]
name: sedan4door_-17_45_-22_35_15_230_30_420.png, overlap_score: 0.0, pred: [-17, -16]
name: suv_-50_15_-4_10_20_20_60_420.png, overlap_score: 8.107986838169309, pred: [-50, -11]
name: sedan2door_-30_15_-36_35_20_80_60_420.png, overlap_score: None, pred: [-30, -16]
name: sedan4door_-17_45_-36_35_20_230_30_420.png, overlap_score: 0.0, pred: [-17, -19]
name: hybrid_-17_15_-4_35_15_80_30_420.png, overlap_score: None, pred: [-17, -10]
name: hybrid_-17_15_-36_10_20_20_60_420.png, overlap_score: None, pred: [-17, -18]
name: sedan4door_-30_15_-22_35_15_230_60_420.png, overlap_score: 0.0, pred: [-30, -22]
name: sedan4door_-50_15_-22_35_15_140_30_420.png, overlap_score: 0.0, pred: [-50, -16]
name: hatchback_-30_45_-22_35_20_140_30_420.png, overlap_score: 0.0, pred: [-30, -11]
name: suv_-50_45_-22_10_20_140_30_420.png, overlap_score: None, pred: [-50, -8]
name: suv_-17_15_-4_35_15_140_60_420.png, overlap_score: 0.0, pred: [-17, -15]
name: hatchback_-17_45_-4_10_20_20_60_420.png, overlap_score: 23.745715609078278, pred: [-17, -13]
name: hybrid_-17_15_-4_35_20_20_60_420.png, overlap_score: None, pred: [-17, -18]
name: hybrid_-30_15_-4_35_15_20_30_420.png, overlap_score: None, pred: [-30, -27]
name: sedan2door_-30_15_-36_35_20_20_30_420.png, overlap_score: None, pred: [-30, -11]
name: sedan4door_-30_45_-4_10_15_230_60_420.png, overlap_score: 26.923694779116467, pred: [-30, -3]
name: hatchback_-17_45_-4_35_20_230_30_420.png, overlap_score: 0.0, pred: [-17, -10]
name: hybrid_-17_45_-36_10_15_80_60_420.png, overlap_score: None, pred: [-17, -19]
name: sedan4door_-50_45_-22_10_15_230_60_420.png, overlap_score: 0.0, pred: [-50, -21]
name: sedan2door_-50_15_-36_10_20_140_30_420.png, overlap_score: None, pred: [-50, -14]
name: hatchback_-30_15_-22_10_20_80_60_420.png, overlap_score: 10.249294449670742, pred: [-30, -17]
name: sedan2door_-50_45_-22_10_15_140_60_420.png, overlap_score: None, pred: [-50, -17]
name: hybrid_-30_15_-36_10_15_80_30_420.png, overlap_score: None, pred: [-30, -14]
name: hatchback_-17_45_-4_35_20_140_60_420.png, overlap_score: 0.0, pred: [-17, -11]
name: suv_-17_45_-36_10_20_80_60_420.png, overlap_score: 13.227467811158798, pred: [-17, -21]
name: suv_-50_45_-4_35_15_80_30_420.png, overlap_score: 39.06293706293706, pred: [-50, 0]
name: sedan4door_-50_45_-4_10_15_140_30_420.png, overlap_score: None, pred: [-50, -9]
name: suv_-17_15_-4_10_15_80_60_420.png, overlap_score: 44.09250175192712, pred: [-17, -4]
name: hatchback_-30_15_-4_35_20_20_60_420.png, overlap_score: 0.0, pred: [-30, -17]
name: sedan2door_-17_15_-36_10_15_230_60_420.png, overlap_score: None, pred: [-17, -16]
