name: sedan4door_-20_23_-8_35_20_230_60_420.png, overlap_score: 177.94273215350964, pred: [-20, -23]
name: suv_-40_15_-8_10_20_230_60_420.png, overlap_score: 170.885991902834, pred: [-40, -37]
name: hatchback_-40_45_-8_10_15_230_30_420.png, overlap_score: 15.520912547528518, pred: [-40, -36]
name: sedan4door_-20_15_-8_10_20_20_30_420.png, overlap_score: 116.97155129134825, pred: [-20, -30]
name: sedan4door_-40_23_-8_35_20_230_30_420.png, overlap_score: 66.91301721534279, pred: [-40, -38]
name: hybrid_0_15_-30_35_20_20_60_420.png, overlap_score: 98.69063865675075, pred: [0, 0]
name: suv_-20_15_-8_35_20_80_60_420.png, overlap_score: 130.5705248990579, pred: [-20, -21]
name: suv_-40_45_-8_35_20_140_60_420.png, overlap_score: 78.14277445494888, pred: [-40, -35]
name: hatchback_0_15_-30_10_15_140_30_420.png, overlap_score: 34.57838479809976, pred: [0, -2]
name: hatchback_-20_15_-8_10_20_80_60_420.png, overlap_score: 37.183576362240984, pred: [-20, -12]
name: sedan2door_-20_45_-8_10_20_20_30_420.png, overlap_score: 77.0973639026361, pred: [-20, -20]
name: hybrid_-40_45_-30_10_15_80_30_420.png, overlap_score: 47.79668467808408, pred: [-40, -33]
name: sedan4door_-40_23_-30_10_15_80_60_420.png, overlap_score: 76.68348996403294, pred: [-40, -32]
name: hatchback_0_15_-8_35_15_230_60_420.png, overlap_score: 22.274405250205085, pred: [0, -1]
name: suv_-40_23_-8_35_15_140_30_420.png, overlap_score: 89.98628613787992, pred: [-40, -35]
name: sedan2door_-40_23_-8_10_20_140_30_420.png, overlap_score: 30.39969947407964, pred: [-40, -30]
name: hybrid_-20_23_-30_35_15_140_60_420.png, overlap_score: 105.00257852789498, pred: [-20, -8]
name: sedan4door_-20_45_-30_10_20_230_60_420.png, overlap_score: 112.48933577087142, pred: [-20, -27]
name: hatchback_-40_45_-8_35_20_80_60_420.png, overlap_score: 103.19138019497179, pred: [-40, -35]
name: hybrid_-20_45_-30_10_20_230_30_420.png, overlap_score: 67.02862024775737, pred: [-20, -34]
name: hybrid_-20_45_-30_10_15_140_30_420.png, overlap_score: 71.22377326565145, pred: [-20, -18]
name: sedan2door_-20_23_-8_35_15_230_60_420.png, overlap_score: 139.820811570912, pred: [-20, -25]
name: hatchback_-40_15_-8_10_20_230_60_420.png, overlap_score: 182.1139323990107, pred: [-40, -36]
name: hatchback_0_45_-30_35_20_80_30_420.png, overlap_score: 102.06182380216383, pred: [0, -7]
name: sedan4door_-20_45_-8_10_20_140_60_420.png, overlap_score: 87.21428571428571, pred: [-20, -17]
name: suv_-20_15_-30_35_15_20_30_420.png, overlap_score: 119.76583838176404, pred: [-20, -20]
name: sedan2door_-20_45_-8_10_15_20_30_420.png, overlap_score: 83.75224724775275, pred: [-20, -22]
name: hatchback_-20_45_-8_10_20_140_30_420.png, overlap_score: 80.95496383957922, pred: [-20, -4]
name: sedan4door_-40_23_-8_35_20_80_30_420.png, overlap_score: 42.19194889474752, pred: [-40, -34]
name: suv_-40_23_-8_35_20_20_60_420.png, overlap_score: 136.19982685345505, pred: [-40, -22]
name: hatchback_-40_23_-8_35_15_230_30_420.png, overlap_score: 70.85027428202646, pred: [-40, -40]
name: hybrid_-40_23_-30_10_15_140_30_420.png, overlap_score: 62.145348837209305, pred: [-40, -31]
name: sedan4door_-40_45_-8_10_20_20_60_420.png, overlap_score: 178.55297135528002, pred: [-40, -25]
name: hatchback_-40_45_-8_35_15_140_30_420.png, overlap_score: 15.629567549446866, pred: [-40, -34]
name: hybrid_-20_23_-8_35_20_80_30_420.png, overlap_score: 22.57985827200872, pred: [-20, -23]
name: hybrid_-20_15_-8_10_15_230_30_420.png, overlap_score: 110.86076512455516, pred: [-20, -37]
name: sedan4door_-20_45_-8_35_20_230_60_420.png, overlap_score: 181.69437263869557, pred: [-20, -22]
name: sedan4door_-40_45_-8_10_20_140_60_420.png, overlap_score: 68.05524970507275, pred: [-40, -31]
name: sedan2door_-20_23_-8_10_15_80_30_420.png, overlap_score: 107.28962001853569, pred: [-20, -12]
name: suv_0_23_-30_35_15_80_30_420.png, overlap_score: 43.715019255455715, pred: [0, -10]
name: hybrid_0_15_-8_35_20_140_30_420.png, overlap_score: None, pred: [0, -3]
name: hybrid_-20_23_-30_35_15_20_60_420.png, overlap_score: 142.49578608642355, pred: [-20, -6]
name: hatchback_0_15_-8_10_15_230_30_420.png, overlap_score: 35.90347826086956, pred: [0, -28]
name: hybrid_-20_15_-8_35_15_230_60_420.png, overlap_score: 132.12507765582936, pred: [-20, -13]
name: hybrid_-20_15_-8_10_15_140_60_420.png, overlap_score: 100.6167369901547, pred: [-20, -9]
name: suv_-40_23_-30_10_20_230_60_420.png, overlap_score: 179.43849044273813, pred: [-40, -34]
name: hatchback_-20_45_-8_10_15_230_30_420.png, overlap_score: 20.594683026584867, pred: [-20, -29]
name: sedan4door_0_15_-8_35_20_140_30_420.png, overlap_score: 17.838709677419356, pred: [0, -6]
name: hybrid_-40_23_-30_10_15_140_60_420.png, overlap_score: 45.736750866765725, pred: [-40, -31]
name: sedan2door_0_15_-8_35_20_230_30_420.png, overlap_score: None, pred: [0, -15]
name: hatchback_-40_45_-30_10_15_20_60_420.png, overlap_score: 58.71137667304016, pred: [-40, -20]
name: sedan4door_0_45_-8_10_15_230_60_420.png, overlap_score: 132.20653718616768, pred: [0, 1]
name: sedan2door_-40_23_-8_10_15_230_30_420.png, overlap_score: None, pred: [-40, -28]
name: hatchback_-20_23_-8_35_20_230_60_420.png, overlap_score: 59.20293724966622, pred: [-20, -23]
name: sedan2door_0_45_-30_10_15_140_60_420.png, overlap_score: 46.205882352941174, pred: [0, 0]
name: suv_-40_15_-30_35_15_20_30_420.png, overlap_score: 133.7428803129323, pred: [-40, -30]
name: suv_-20_23_-8_35_20_140_30_420.png, overlap_score: 34.807373653686824, pred: [-20, -16]
name: sedan4door_-40_45_-30_35_20_80_60_420.png, overlap_score: 83.07796728158719, pred: [-40, -32]
name: suv_-40_23_-30_10_15_230_60_420.png, overlap_score: 185.18951151772586, pred: [-40, -35]
name: suv_0_23_-30_35_15_20_30_420.png, overlap_score: 116.4710262974168, pred: [0, -1]
name: suv_-40_23_-8_10_15_20_60_420.png, overlap_score: 149.9016999842594, pred: [-40, -22]
name: hatchback_0_15_-30_35_20_20_60_420.png, overlap_score: 42.80028530670471, pred: [0, -2]
name: hatchback_-20_45_-30_35_20_230_30_420.png, overlap_score: 55.8983771251932, pred: [-20, -29]
name: suv_0_45_-8_10_20_140_60_420.png, overlap_score: 24.881229235880397, pred: [0, -2]
name: hatchback_-40_15_-30_35_15_230_30_420.png, overlap_score: 58.61277831558567, pred: [-40, -42]
name: sedan4door_0_15_-8_10_20_20_30_420.png, overlap_score: 97.02388991527043, pred: [0, -7]
name: sedan2door_-20_15_-8_35_20_230_30_420.png, overlap_score: None, pred: [-20, -19]
name: hybrid_-20_15_-30_35_20_20_60_420.png, overlap_score: 141.42093165798346, pred: [-20, -6]
name: sedan2door_-20_23_-30_10_20_230_30_420.png, overlap_score: None, pred: [-20, -19]
name: hatchback_-40_45_-30_10_20_80_30_420.png, overlap_score: 74.0102713806898, pred: [-40, -37]
name: hatchback_-20_15_-30_35_15_80_60_420.png, overlap_score: 27.489639293937067, pred: [-20, -20]
name: hybrid_-40_15_-30_35_20_230_60_420.png, overlap_score: 180.34041556006875, pred: [-40, -30]
name: hybrid_0_45_-8_10_20_230_30_420.png, overlap_score: 40.76, pred: [0, -16]
name: hybrid_-20_45_-8_35_15_230_60_420.png, overlap_score: 162.93124870573618, pred: [-20, -12]
name: sedan2door_-40_45_-8_10_15_80_30_420.png, overlap_score: 75.75885262116716, pred: [-40, -33]
name: sedan4door_-40_45_-30_10_20_140_60_420.png, overlap_score: 98.38556822650413, pred: [-40, -31]
name: sedan2door_-40_23_-8_10_20_230_60_420.png, overlap_score: 142.77693602693603, pred: [-40, -32]
name: sedan4door_0_23_-8_10_15_230_30_420.png, overlap_score: 79.07115384615385, pred: [0, -24]
name: sedan4door_0_23_-30_10_20_230_60_420.png, overlap_score: 63.98768356229275, pred: [0, 0]
name: suv_0_45_-8_10_20_230_60_420.png, overlap_score: 35.415335463258785, pred: [0, -2]
name: sedan2door_0_15_-8_10_15_140_60_420.png, overlap_score: 41.48961937716263, pred: [0, 0]
name: hybrid_-40_23_-8_35_15_20_60_420.png, overlap_score: 124.35058948004837, pred: [-40, -14]
name: suv_-20_23_-8_35_20_80_30_420.png, overlap_score: 40.326349483486105, pred: [-20, -20]
name: sedan2door_0_45_-8_35_15_140_30_420.png, overlap_score: 11.188010899182562, pred: [0, -1]
name: sedan4door_-40_45_-8_10_15_80_30_420.png, overlap_score: 49.02768201176232, pred: [-40, -34]
name: hatchback_-40_23_-30_35_15_20_60_420.png, overlap_score: 72.57332695984704, pred: [-40, -19]
name: suv_-40_23_-30_10_15_230_30_420.png, overlap_score: 96.97609147609148, pred: [-40, -13]
name: hatchback_-20_45_-8_10_15_80_60_420.png, overlap_score: 71.23607060629317, pred: [-20, -12]
name: suv_-20_45_-8_10_20_80_60_420.png, overlap_score: 144.1271870794078, pred: [-20, -20]
name: hatchback_0_23_-8_35_20_80_60_420.png, overlap_score: 156.34764340518817, pred: [0, -1]
name: sedan2door_-40_45_-8_10_15_80_60_420.png, overlap_score: 138.95808383233532, pred: [-40, -38]
name: hatchback_-40_45_-8_35_15_80_60_420.png, overlap_score: 107.72575679835813, pred: [-40, -35]
name: sedan2door_-20_45_-8_35_20_140_30_420.png, overlap_score: 29.299894403379092, pred: [-20, -30]
name: hatchback_-40_23_-30_35_15_80_60_420.png, overlap_score: 121.94997434581836, pred: [-40, -34]
name: sedan4door_-20_23_-30_10_15_140_60_420.png, overlap_score: 33.36033519553072, pred: [-20, -13]
name: sedan2door_-40_15_-30_35_15_140_30_420.png, overlap_score: 32.99323816679188, pred: [-40, -32]
name: sedan4door_0_23_-30_10_20_20_30_420.png, overlap_score: 110.70726577437858, pred: [0, -14]
name: sedan4door_-40_45_-30_35_15_80_60_420.png, overlap_score: 80.63476041304095, pred: [-40, -32]
name: sedan2door_0_45_-8_35_20_20_30_420.png, overlap_score: 93.01277372262774, pred: [0, 0]
name: sedan4door_-40_23_-30_35_20_20_60_420.png, overlap_score: 184.94758443779392, pred: [-40, -26]
name: suv_-20_45_-8_35_15_20_60_420.png, overlap_score: 103.00634845991065, pred: [-20, -18]
name: sedan4door_0_15_-30_10_20_230_30_420.png, overlap_score: 27.932692307692307, pred: [0, -33]
name: hybrid_-20_23_-8_35_15_20_30_420.png, overlap_score: 121.62846746123827, pred: [-20, -20]
name: sedan4door_-20_15_-8_35_20_230_60_420.png, overlap_score: 180.67747067011334, pred: [-20, -23]
name: hybrid_-40_15_-8_35_20_230_60_420.png, overlap_score: 178.80877987814404, pred: [-40, -30]
name: suv_0_15_-30_35_15_140_60_420.png, overlap_score: 34.07724252491694, pred: [0, 1]
name: suv_0_45_-8_10_15_80_30_420.png, overlap_score: 79.27265725288832, pred: [0, -2]
name: hatchback_-20_45_-30_35_15_80_60_420.png, overlap_score: 53.41703760552571, pred: [-20, -19]
name: sedan4door_-40_23_-8_35_15_140_30_420.png, overlap_score: 46.55221888555222, pred: [-40, -36]
name: hatchback_-40_23_-30_10_15_80_30_420.png, overlap_score: 60.853389555627636, pred: [-40, -38]
name: suv_-40_45_-8_10_20_140_30_420.png, overlap_score: 78.59896219421793, pred: [-40, -36]
name: hybrid_-20_23_-30_35_20_140_30_420.png, overlap_score: 74.95135363790186, pred: [-20, -17]
name: hatchback_-20_15_-8_10_15_80_30_420.png, overlap_score: 84.46114670609495, pred: [-20, -11]
name: sedan2door_-40_15_-8_35_15_140_30_420.png, overlap_score: 33.656649135987976, pred: [-40, -32]
name: suv_-40_15_-30_10_15_230_30_420.png, overlap_score: 113.12110187110187, pred: [-40, -9]
name: hatchback_0_23_-8_35_20_20_60_420.png, overlap_score: 34.09253447456015, pred: [0, 0]
name: suv_-40_45_-30_35_20_20_30_420.png, overlap_score: 142.26150837189334, pred: [-40, -30]
name: hybrid_0_45_-8_35_20_230_60_420.png, overlap_score: 46.14049586776859, pred: [0, -2]
name: suv_-20_45_-8_35_20_230_60_420.png, overlap_score: 149.11106001379628, pred: [-20, -26]
name: sedan4door_-40_15_-30_35_20_80_30_420.png, overlap_score: 44.29791117420402, pred: [-40, -38]
name: sedan2door_-40_45_-30_35_15_20_30_420.png, overlap_score: 93.95476822085338, pred: [-40, -25]
name: sedan4door_-20_15_-8_35_20_80_30_420.png, overlap_score: 55.023054309144364, pred: [-20, -15]
name: suv_-20_23_-8_10_20_230_30_420.png, overlap_score: 124.42304656669297, pred: [-20, -9]
name: sedan4door_0_23_-30_35_15_80_60_420.png, overlap_score: 124.88867495186418, pred: [0, 0]
name: suv_-40_15_-8_10_15_80_30_420.png, overlap_score: 36.19686378235405, pred: [-40, -30]
name: hatchback_0_45_-8_10_15_80_30_420.png, overlap_score: 113.49510561566203, pred: [0, 1]
name: suv_-40_45_-8_10_15_20_30_420.png, overlap_score: 148.47946381720175, pred: [-40, -27]
name: hybrid_0_45_-8_10_15_80_30_420.png, overlap_score: 110.2481223922114, pred: [0, -1]
name: hybrid_-20_45_-30_35_20_20_30_420.png, overlap_score: 107.57609956755617, pred: [-20, -17]
name: sedan2door_-20_45_-30_10_15_80_60_420.png, overlap_score: 124.09707822808672, pred: [-20, -18]
name: hybrid_0_45_-8_10_15_20_60_420.png, overlap_score: 63.986966188760256, pred: [0, 0]
name: hybrid_-40_45_-8_10_15_20_60_420.png, overlap_score: 91.10255441354293, pred: [-40, -15]
name: suv_-20_15_-30_10_20_80_30_420.png, overlap_score: 48.447693874581695, pred: [-20, -17]
name: sedan4door_-40_15_-8_35_15_230_30_420.png, overlap_score: 51.985200845665965, pred: [-40, -39]
name: hybrid_0_45_-30_10_15_230_30_420.png, overlap_score: 61.59699453551912, pred: [0, -17]
name: hatchback_-40_45_-30_10_20_80_60_420.png, overlap_score: 116.81477680861981, pred: [-40, -33]
name: sedan2door_0_15_-8_10_15_20_60_420.png, overlap_score: 125.69029156327544, pred: [0, -1]
name: sedan2door_0_15_-30_10_15_140_60_420.png, overlap_score: 47.707612456747405, pred: [0, 0]
name: hatchback_-20_23_-8_35_20_80_30_420.png, overlap_score: 65.02842122556268, pred: [-20, -16]
name: hatchback_-40_45_-8_10_20_20_60_420.png, overlap_score: 92.69961759082219, pred: [-40, -21]
name: sedan2door_0_45_-8_35_15_230_30_420.png, overlap_score: None, pred: [0, -21]
name: hatchback_-40_15_-8_10_15_140_30_420.png, overlap_score: 28.04425075427422, pred: [-40, -35]
name: hatchback_0_45_-30_10_15_140_30_420.png, overlap_score: 37.326603325415675, pred: [0, -1]
name: hatchback_-40_23_-30_35_20_140_30_420.png, overlap_score: 37.572913174656385, pred: [-40, -36]
name: suv_0_23_-30_10_20_140_30_420.png, overlap_score: 40.643076923076926, pred: [0, -4]
name: sedan4door_0_23_-30_35_15_230_30_420.png, overlap_score: 74.2033008252063, pred: [0, -34]
name: sedan4door_0_45_-30_35_15_20_30_420.png, overlap_score: 88.79566602931804, pred: [0, -5]
name: suv_-20_45_-8_10_15_230_60_420.png, overlap_score: 156.0956541733732, pred: [-20, -27]
name: suv_-40_23_-30_35_15_20_30_420.png, overlap_score: 135.40113533368316, pred: [-40, -32]
name: hatchback_-40_45_-8_35_15_80_30_420.png, overlap_score: 56.23061952643529, pred: [-40, -33]
name: suv_0_45_-30_35_15_140_30_420.png, overlap_score: 40.12307692307692, pred: [0, -5]
name: suv_-20_15_-30_35_15_140_30_420.png, overlap_score: 22.256006628003313, pred: [-20, -12]
name: hybrid_-20_23_-30_35_20_20_60_420.png, overlap_score: 131.07178976402085, pred: [-20, -6]
name: sedan4door_0_45_-8_35_20_20_60_420.png, overlap_score: 88.5888965162176, pred: [0, -1]
name: suv_-20_23_-30_35_20_140_60_420.png, overlap_score: 45.893936321233014, pred: [-20, -15]
name: sedan2door_0_23_-8_35_15_80_30_420.png, overlap_score: 99.02167338709677, pred: [0, -1]
name: suv_-20_23_-8_10_15_80_60_420.png, overlap_score: 133.8121130551817, pred: [-20, -20]
name: suv_-40_23_-30_35_20_230_30_420.png, overlap_score: 55.16750756811302, pred: [-40, -8]
name: hatchback_-40_15_-8_35_20_80_30_420.png, overlap_score: 46.1215266515299, pred: [-40, -34]
name: hybrid_0_15_-8_35_15_80_30_420.png, overlap_score: 126.07482614742698, pred: [0, -1]
name: hatchback_0_15_-30_35_20_80_30_420.png, overlap_score: 109.66434827408553, pred: [0, -7]
name: suv_-40_45_-8_35_15_230_30_420.png, overlap_score: 52.01009081735621, pred: [-40, -10]
name: suv_-40_23_-8_10_20_20_30_420.png, overlap_score: 107.35500643991796, pred: [-40, -28]
name: sedan2door_-20_45_-30_10_20_20_60_420.png, overlap_score: 97.30817897705617, pred: [-20, -21]
name: suv_0_45_-30_10_15_20_30_420.png, overlap_score: 109.2650686525483, pred: [0, -1]
name: sedan4door_-40_15_-8_10_20_140_30_420.png, overlap_score: 64.5799132465799, pred: [-40, -37]
name: hybrid_-20_15_-30_35_20_80_30_420.png, overlap_score: 31.43949304987735, pred: [-20, -22]
name: sedan2door_-40_45_-8_35_15_20_30_420.png, overlap_score: 97.17395800548536, pred: [-40, -26]
name: hatchback_-20_23_-30_35_15_80_60_420.png, overlap_score: 34.694858019953955, pred: [-20, -20]
name: suv_0_45_-30_10_20_20_30_420.png, overlap_score: 104.18239469397254, pred: [0, -1]
name: hatchback_0_15_-8_10_20_230_60_420.png, overlap_score: 78.19811320754717, pred: [0, 0]
name: suv_-20_23_-8_35_20_80_60_420.png, overlap_score: 135.62597577388965, pred: [-20, -21]
name: hatchback_-20_45_-30_10_15_230_60_420.png, overlap_score: 49.3026462085835, pred: [-20, -25]
name: hatchback_-40_23_-30_35_15_230_30_420.png, overlap_score: 66.37528234914488, pred: [-40, -43]
name: suv_-40_23_-8_10_15_80_30_420.png, overlap_score: 37.957679954657095, pred: [-40, -31]
name: sedan2door_-20_15_-8_10_20_20_60_420.png, overlap_score: 112.48456437228447, pred: [-20, -22]
name: sedan2door_-20_23_-8_35_20_20_30_420.png, overlap_score: 89.41839208160792, pred: [-20, -19]
name: sedan4door_-40_15_-30_35_20_80_60_420.png, overlap_score: 75.81517577445179, pred: [-40, -32]
name: suv_0_45_-30_35_20_20_30_420.png, overlap_score: 112.25238538515244, pred: [0, 0]
name: hatchback_-20_15_-30_35_20_140_60_420.png, overlap_score: 99.7015081692501, pred: [-20, -12]
name: suv_-20_15_-30_35_15_80_30_420.png, overlap_score: 67.512730976284, pred: [-20, -18]
name: hybrid_0_23_-8_35_20_80_60_420.png, overlap_score: 122.2138749101366, pred: [0, 0]
name: sedan4door_0_23_-8_10_20_20_30_420.png, overlap_score: 112.04191883799452, pred: [0, -11]
name: hatchback_0_23_-8_10_15_80_60_420.png, overlap_score: 173.42528315674096, pred: [0, -1]
name: sedan2door_-40_15_-30_35_15_230_30_420.png, overlap_score: None, pred: [-40, -27]
name: sedan4door_-20_45_-30_35_20_20_60_420.png, overlap_score: 70.1171379605827, pred: [-20, -15]
name: sedan4door_-20_45_-30_10_20_140_30_420.png, overlap_score: 56.58698630136986, pred: [-20, -21]
name: hybrid_-20_23_-8_10_20_140_30_420.png, overlap_score: 74.66878172588832, pred: [-20, -17]
name: hatchback_0_45_-8_35_20_230_30_420.png, overlap_score: 69.65560471976401, pred: [0, -24]
name: sedan2door_0_15_-30_10_15_20_30_420.png, overlap_score: 91.24105250765246, pred: [0, 1]
name: hatchback_-20_45_-8_10_15_20_30_420.png, overlap_score: 109.45745341614906, pred: [-20, -19]
name: hatchback_-40_15_-8_35_20_140_60_420.png, overlap_score: 75.48873921279731, pred: [-40, -29]
name: sedan2door_0_45_-8_10_15_80_60_420.png, overlap_score: 96.10399471772863, pred: [0, 0]
name: sedan2door_-40_15_-8_10_20_140_30_420.png, overlap_score: 32.56724267468069, pred: [-40, -32]
name: sedan2door_-40_23_-8_10_15_140_30_420.png, overlap_score: 30.102930127723518, pred: [-40, -29]
name: sedan4door_0_45_-8_10_20_20_60_420.png, overlap_score: 87.96988158572164, pred: [0, 0]
name: hatchback_-20_23_-30_35_15_140_30_420.png, overlap_score: 81.5483234714004, pred: [-20, -8]
name: hatchback_-20_23_-30_10_20_20_60_420.png, overlap_score: 114.2936125048244, pred: [-20, -13]
name: hatchback_0_23_-30_35_20_80_30_420.png, overlap_score: 97.612828438949, pred: [0, -7]
name: hybrid_-20_15_-8_10_15_140_30_420.png, overlap_score: 80.73011844331641, pred: [-20, -15]
name: suv_0_45_-30_10_15_230_30_420.png, overlap_score: 80.02999210734018, pred: [0, -8]
name: hybrid_0_23_-8_35_15_230_30_420.png, overlap_score: 72.07786885245902, pred: [0, -23]
name: sedan4door_-40_15_-30_10_15_230_30_420.png, overlap_score: 82.5910891089109, pred: [-40, -44]
name: sedan2door_-40_15_-8_10_15_140_60_420.png, overlap_score: 24.50387759379585, pred: [-40, -34]
name: sedan4door_0_23_-30_35_20_80_60_420.png, overlap_score: 122.52021704883599, pred: [0, 0]
name: hatchback_-20_23_-30_35_20_80_30_420.png, overlap_score: 41.23032692623624, pred: [-20, -21]
name: sedan2door_-20_15_-30_35_20_140_60_420.png, overlap_score: 96.74142953170514, pred: [-20, -13]
name: hatchback_-40_15_-30_35_20_80_30_420.png, overlap_score: 46.67304573467402, pred: [-40, -39]
name: hybrid_-40_23_-30_35_20_80_30_420.png, overlap_score: 50.1557834966572, pred: [-40, -32]
name: suv_-40_23_-8_10_15_230_60_420.png, overlap_score: 180.25813765182187, pred: [-40, -37]
name: sedan4door_-40_45_-30_35_20_80_30_420.png, overlap_score: 51.499493003447576, pred: [-40, -38]
name: hybrid_0_23_-30_35_15_140_30_420.png, overlap_score: None, pred: [0, -4]
name: suv_-20_45_-30_10_15_140_30_420.png, overlap_score: 31.684755592377797, pred: [-20, -19]
name: sedan2door_-40_23_-8_10_20_20_60_420.png, overlap_score: 161.043375800869, pred: [-40, -21]
name: suv_-40_45_-8_35_15_20_60_420.png, overlap_score: 151.7912010073981, pred: [-40, -23]
name: sedan2door_-40_23_-8_35_20_20_60_420.png, overlap_score: 177.7522645261065, pred: [-40, -22]
name: suv_0_15_-30_10_15_80_30_420.png, overlap_score: 33.02593068035944, pred: [0, -6]
name: hybrid_-40_23_-8_10_15_80_30_420.png, overlap_score: 53.190493634948254, pred: [-40, -32]
name: sedan2door_-40_23_-8_35_15_140_60_420.png, overlap_score: 32.95808006707189, pred: [-40, -35]
name: sedan4door_-20_45_-30_10_15_140_30_420.png, overlap_score: 55.3, pred: [-20, -22]
name: suv_-40_45_-8_10_15_230_30_420.png, overlap_score: 65.95166320166321, pred: [-40, -12]
name: hybrid_0_45_-30_35_15_20_30_420.png, overlap_score: 64.61027887974421, pred: [0, 0]
name: hybrid_-20_23_-30_10_20_230_60_420.png, overlap_score: 157.94740111824393, pred: [-20, -13]
name: hybrid_0_45_-30_35_15_230_30_420.png, overlap_score: 64.04508196721312, pred: [0, -16]
name: sedan4door_-20_45_-30_35_20_80_30_420.png, overlap_score: 29.524678941667958, pred: [-20, -9]
name: hatchback_-20_15_-30_35_15_140_30_420.png, overlap_score: 76.34976988823142, pred: [-20, -6]
name: sedan4door_0_15_-8_10_15_140_60_420.png, overlap_score: 66.20405343159834, pred: [0, 1]
name: suv_-20_23_-30_10_20_80_30_420.png, overlap_score: 48.02197002764441, pred: [-20, -18]
name: hybrid_0_23_-8_35_20_230_30_420.png, overlap_score: 47.35272727272727, pred: [0, -22]
name: suv_0_15_-8_10_15_140_30_420.png, overlap_score: 34.293846153846154, pred: [0, 0]
name: hybrid_0_45_-30_10_20_80_60_420.png, overlap_score: 111.59741193386053, pred: [0, 1]
name: sedan2door_0_45_-8_10_20_230_60_420.png, overlap_score: 66.05948275862069, pred: [0, -2]
name: sedan4door_0_23_-30_35_20_140_60_420.png, overlap_score: 74.13450023030862, pred: [0, -1]
name: sedan2door_-20_23_-8_35_20_20_60_420.png, overlap_score: 103.97133927890846, pred: [-20, -21]
name: sedan2door_0_15_-8_10_20_80_30_420.png, overlap_score: 92.31073588709677, pred: [0, -1]
name: sedan4door_-20_15_-30_10_15_140_30_420.png, overlap_score: 38.35650684931507, pred: [-20, -20]
name: suv_0_23_-30_10_15_80_30_420.png, overlap_score: 17.754557124518612, pred: [0, -7]
name: sedan4door_-20_45_-8_10_15_140_30_420.png, overlap_score: 33.05924657534246, pred: [-20, -23]
name: hybrid_0_15_-30_10_15_230_60_420.png, overlap_score: 23.614325068870524, pred: [0, -2]
name: hybrid_-40_45_-8_35_15_140_30_420.png, overlap_score: 60.34156976744186, pred: [-40, -32]
name: sedan4door_-20_15_-30_35_15_20_60_420.png, overlap_score: 60.759897172236506, pred: [-20, -16]
name: hybrid_-40_45_-30_10_20_80_30_420.png, overlap_score: 45.89055774338309, pred: [-40, -33]
name: hybrid_-20_15_-8_10_15_230_60_420.png, overlap_score: 140.94533029612757, pred: [-20, -13]
name: hybrid_-20_23_-8_35_20_230_60_420.png, overlap_score: 155.2696210395527, pred: [-20, -13]
name: suv_-20_23_-30_10_15_230_60_420.png, overlap_score: 153.33721471821147, pred: [-20, -26]
name: hybrid_-40_23_-30_10_15_230_30_420.png, overlap_score: 111.3899416909621, pred: [-40, -42]
name: suv_-40_45_-8_10_20_80_60_420.png, overlap_score: 97.58929546695795, pred: [-40, -34]
name: suv_0_15_-8_35_15_20_30_420.png, overlap_score: 104.53432627414475, pred: [0, -2]
name: suv_-20_15_-30_35_20_140_30_420.png, overlap_score: 23.366197183098592, pred: [-20, -11]
name: sedan2door_-20_15_-8_35_15_20_60_420.png, overlap_score: 109.94816678100464, pred: [-20, -22]
name: sedan4door_-20_15_-8_10_15_230_60_420.png, overlap_score: 168.40604493935177, pred: [-20, -24]
name: hatchback_-20_45_-30_10_15_140_30_420.png, overlap_score: 82.59960552268245, pred: [-20, -5]
name: hybrid_-20_23_-8_10_15_20_60_420.png, overlap_score: 134.92836346920012, pred: [-20, -6]
name: sedan2door_-20_23_-8_10_15_230_60_420.png, overlap_score: 142.363800723182, pred: [-20, -26]
name: suv_-40_15_-30_10_15_80_60_420.png, overlap_score: 60.02119060622611, pred: [-40, -32]
name: sedan2door_0_23_-30_35_20_20_30_420.png, overlap_score: 103.9678008005651, pred: [0, 0]
name: hatchback_-20_15_-8_10_15_20_30_420.png, overlap_score: 94.30708074534161, pred: [-20, -20]
name: suv_0_23_-8_35_20_140_60_420.png, overlap_score: 17.020764119601328, pred: [0, 1]
name: suv_-20_45_-30_35_20_140_30_420.png, overlap_score: 35.14540182270091, pred: [-20, -17]
name: sedan4door_-20_23_-30_35_15_80_60_420.png, overlap_score: 146.41616766467067, pred: [-20, -21]
name: sedan2door_0_23_-8_10_20_80_60_420.png, overlap_score: 93.32221855397822, pred: [0, -1]
name: sedan2door_-40_23_-30_10_20_20_60_420.png, overlap_score: 180.82200456587378, pred: [-40, -22]
name: hatchback_-40_15_-8_35_20_230_60_420.png, overlap_score: 180.75465787304205, pred: [-40, -34]
name: hatchback_-20_15_-8_35_15_20_60_420.png, overlap_score: 77.09861057506754, pred: [-20, -11]
name: suv_-20_45_-8_10_20_80_30_420.png, overlap_score: 40.25505601629565, pred: [-20, -21]
name: hatchback_-20_23_-30_35_20_140_30_420.png, overlap_score: 81.42274819197897, pred: [-20, -6]
name: hatchback_-20_23_-8_35_15_80_60_420.png, overlap_score: 48.237298541826554, pred: [-20, -13]
name: hybrid_-40_45_-8_35_20_20_60_420.png, overlap_score: 101.62137243047158, pred: [-40, -17]
