name: hatchback_-30_45_-36_10_15_20_30_420.png, overlap_score: 159.2081368954077, pred: [-30, -27]
name: hybrid_-50_15_-4_10_20_230_60_420.png, overlap_score: 248.27318045862413, pred: [-50, -34]
name: suv_-50_15_-4_10_20_230_30_420.png, overlap_score: 129.40182648401827, pred: [-50, -11]
name: sedan2door_-50_15_-22_10_20_80_30_420.png, overlap_score: 9.10817438692098, pred: [-50, -24]
name: hybrid_-17_45_-22_35_15_230_60_420.png, overlap_score: 172.21659634317862, pred: [-17, -7]
name: sedan2door_-30_45_-36_10_15_230_30_420.png, overlap_score: None, pred: [-30, -29]
name: hatchback_-50_45_-4_10_15_230_60_420.png, overlap_score: 221.72775486152034, pred: [-50, -38]
name: hatchback_-30_45_-22_35_15_20_30_420.png, overlap_score: 153.69626331412607, pred: [-30, -27]
name: hatchback_-50_15_-22_35_20_80_30_420.png, overlap_score: 0.10493731620492183, pred: [-50, -33]
name: suv_-17_15_-36_35_20_140_60_420.png, overlap_score: 0.0, pred: [-17, -6]
name: sedan4door_-17_15_-4_10_15_20_60_420.png, overlap_score: 0.0, pred: [-17, -13]
name: sedan2door_-30_15_-36_10_15_80_30_420.png, overlap_score: 80.3052754982415, pred: [-30, -24]
name: sedan4door_-50_15_-4_35_20_80_60_420.png, overlap_score: 4.794742606790799, pred: [-50, -23]
name: suv_-30_15_-4_10_15_140_60_420.png, overlap_score: 0.0, pred: [-30, -33]
name: suv_-50_15_-36_10_15_80_60_420.png, overlap_score: 0.0, pred: [-50, -32]
name: sedan4door_-50_15_-22_35_20_140_30_420.png, overlap_score: 0.0, pred: [-50, -43]
name: hatchback_-30_15_-4_10_15_140_30_420.png, overlap_score: 1.11660777385159, pred: [-30, -19]
name: hatchback_-30_45_-36_10_15_230_30_420.png, overlap_score: 0.0, pred: [-30, -39]
name: sedan4door_-30_15_-36_10_15_230_30_420.png, overlap_score: 1.6666666666666667, pred: [-30, -45]
name: sedan2door_-17_45_-4_35_20_230_30_420.png, overlap_score: None, pred: [-17, -20]
name: hybrid_-30_45_-36_35_15_80_30_420.png, overlap_score: 1.883419689119171, pred: [-30, -33]
name: hybrid_-17_45_-36_10_15_230_60_420.png, overlap_score: 195.60900140646976, pred: [-17, -7]
name: suv_-17_15_-22_10_15_140_60_420.png, overlap_score: 0.0, pred: [-17, -4]
name: hatchback_-17_15_-36_35_20_20_60_420.png, overlap_score: 0.0, pred: [-17, -11]
name: sedan4door_-30_15_-22_35_20_140_30_420.png, overlap_score: 0.0, pred: [-30, -37]
name: sedan4door_-17_45_-36_10_15_140_30_420.png, overlap_score: 8.140350877192983, pred: [-17, -23]
name: sedan4door_-50_45_-36_10_15_140_60_420.png, overlap_score: 0.07358953393295176, pred: [-50, -39]
name: sedan2door_-17_15_-4_10_20_230_60_420.png, overlap_score: 9.2, pred: [-17, -19]
name: sedan2door_-50_45_-22_10_15_20_60_420.png, overlap_score: 173.60279219174697, pred: [-50, -21]
name: sedan2door_-50_15_-4_35_20_230_60_420.png, overlap_score: 136.86732186732186, pred: [-50, -35]
name: hatchback_-17_15_-36_35_15_140_30_420.png, overlap_score: 31.89958158995816, pred: [-17, -4]
name: sedan2door_-17_15_-4_10_20_20_30_420.png, overlap_score: 5.945599292348518, pred: [-17, -8]
name: suv_-50_15_-22_10_20_80_30_420.png, overlap_score: 0.0, pred: [-50, -32]
name: hatchback_-50_45_-4_10_15_80_30_420.png, overlap_score: 28.05293298251045, pred: [-50, -27]
name: hatchback_-50_15_-36_35_15_230_30_420.png, overlap_score: 0.0, pred: [-50, -45]
name: sedan4door_-30_15_-36_35_20_230_60_420.png, overlap_score: 159.71504739336493, pred: [-30, -33]
name: hatchback_-17_45_-4_35_15_230_30_420.png, overlap_score: 0.0, pred: [-17, -29]
name: suv_-30_15_-4_35_20_230_60_420.png, overlap_score: 146.64309210526315, pred: [-30, -30]
name: hatchback_-17_45_-36_10_20_80_30_420.png, overlap_score: 4.77405119152692, pred: [-17, -15]
name: sedan4door_-17_45_-22_10_20_80_30_420.png, overlap_score: 0.0, pred: [-17, -3]
name: suv_-17_15_-4_35_20_80_60_420.png, overlap_score: 150.175564313866, pred: [-17, -19]
name: sedan2door_-50_15_-36_10_20_80_30_420.png, overlap_score: 0.25831062670299726, pred: [-50, -23]
name: sedan4door_-50_15_-36_35_20_20_60_420.png, overlap_score: 250.56115218730744, pred: [-50, -27]
name: hybrid_-50_15_-22_10_20_20_60_420.png, overlap_score: 173.13060602210646, pred: [-50, -9]
name: hybrid_-17_45_-36_35_20_20_30_420.png, overlap_score: 94.72495043465, pred: [-17, -11]
name: sedan2door_-30_45_-22_10_15_140_60_420.png, overlap_score: 117.57659073055774, pred: [-30, -33]
name: suv_-17_45_-36_35_20_20_60_420.png, overlap_score: 115.77684289840512, pred: [-17, -12]
name: suv_-17_15_-22_10_20_230_60_420.png, overlap_score: 0.0, pred: [-17, -19]
name: sedan4door_-50_45_-22_10_15_140_30_420.png, overlap_score: 0.0, pred: [-50, -43]
name: sedan4door_-50_45_-4_10_20_80_30_420.png, overlap_score: 0.0, pred: [-50, -30]
name: hatchback_-30_45_-4_35_15_80_30_420.png, overlap_score: 0.0, pred: [-30, -29]
name: sedan4door_-50_45_-4_35_20_230_30_420.png, overlap_score: 4.376344086021505, pred: [-50, -41]
name: sedan2door_-17_45_-36_35_20_230_30_420.png, overlap_score: None, pred: [-17, -22]
name: hatchback_-50_15_-36_10_15_230_30_420.png, overlap_score: 0.0, pred: [-50, -45]
name: sedan4door_-50_45_-36_10_15_20_60_420.png, overlap_score: 238.19701170671595, pred: [-50, -26]
name: hatchback_-17_45_-22_35_15_20_60_420.png, overlap_score: 13.060358890701469, pred: [-17, -14]
name: hybrid_-50_15_-4_10_20_80_60_420.png, overlap_score: 49.308759124087594, pred: [-50, -32]
name: hatchback_-50_45_-36_10_20_20_60_420.png, overlap_score: 252.39907192575407, pred: [-50, -22]
name: sedan2door_-17_45_-4_35_20_140_30_420.png, overlap_score: 0.0, pred: [-17, -26]
name: sedan2door_-17_15_-4_35_15_230_30_420.png, overlap_score: None, pred: [-17, -19]
name: hatchback_-30_15_-22_35_20_140_30_420.png, overlap_score: 11.89399293286219, pred: [-30, -19]
name: sedan2door_-30_15_-4_10_20_140_30_420.png, overlap_score: 0.0, pred: [-30, -33]
name: suv_-30_15_-22_35_15_140_60_420.png, overlap_score: 0.0, pred: [-30, -34]
name: sedan2door_-50_45_-4_10_20_140_30_420.png, overlap_score: 0.0, pred: [-50, -42]
name: sedan2door_-50_45_-22_35_15_140_30_420.png, overlap_score: 0.0, pred: [-50, -41]
name: sedan2door_-17_45_-4_10_20_80_60_420.png, overlap_score: 248.28927943760985, pred: [-17, -13]
name: sedan4door_-17_45_-36_35_20_20_30_420.png, overlap_score: 122.34916039374639, pred: [-17, -31]
name: suv_-17_15_-22_35_15_80_60_420.png, overlap_score: 155.03654604084556, pred: [-17, -19]
name: sedan2door_-50_45_-4_35_20_80_30_420.png, overlap_score: 21.369754768392372, pred: [-50, -27]
name: hybrid_-50_15_-22_10_15_80_30_420.png, overlap_score: 0.06611140031233732, pred: [-50, -36]
name: hatchback_-17_45_-36_10_15_230_60_420.png, overlap_score: 0.0, pred: [-17, -21]
name: hatchback_-50_45_-36_10_15_140_60_420.png, overlap_score: 33.033970276008496, pred: [-50, -34]
name: sedan4door_-17_45_-36_35_15_140_30_420.png, overlap_score: 0.0, pred: [-17, -22]
name: suv_-17_15_-22_35_20_230_30_420.png, overlap_score: 0.0, pred: [-17, -5]
name: hybrid_-17_45_-22_35_20_80_60_420.png, overlap_score: 1.1837468536497662, pred: [-17, -16]
name: sedan4door_-50_45_-22_35_15_230_30_420.png, overlap_score: 1.6253443526170799, pred: [-50, -46]
name: hatchback_-50_15_-22_10_15_140_30_420.png, overlap_score: 0.0, pred: [-50, -41]
name: hatchback_-30_15_-22_10_15_140_30_420.png, overlap_score: 3.010600706713781, pred: [-30, -19]
name: sedan2door_-30_45_-4_10_15_80_30_420.png, overlap_score: 13.719109026963658, pred: [-30, -26]
name: sedan4door_-17_45_-22_35_15_230_30_420.png, overlap_score: 0.0, pred: [-17, -39]
name: suv_-50_15_-4_10_20_20_60_420.png, overlap_score: 122.58957699751176, pred: [-50, -24]
name: sedan2door_-30_15_-36_35_20_80_60_420.png, overlap_score: 113.65078909612626, pred: [-30, -29]
name: sedan4door_-17_45_-36_35_20_230_30_420.png, overlap_score: 0.0, pred: [-17, -35]
name: hybrid_-17_15_-4_35_15_80_30_420.png, overlap_score: 0.0, pred: [-17, -14]
name: hybrid_-17_15_-36_10_20_20_60_420.png, overlap_score: 60.10368941403424, pred: [-17, -5]
name: sedan4door_-30_15_-22_35_15_230_60_420.png, overlap_score: 157.40142095914743, pred: [-30, -33]
name: sedan4door_-50_15_-22_35_15_140_30_420.png, overlap_score: 0.0, pred: [-50, -43]
name: hatchback_-30_45_-22_35_20_140_30_420.png, overlap_score: 0.42402826855123676, pred: [-30, -15]
name: suv_-50_45_-22_10_20_140_30_420.png, overlap_score: 95.25377643504531, pred: [-50, -45]
name: suv_-17_15_-4_35_15_140_60_420.png, overlap_score: 0.0, pred: [-17, -5]
name: hatchback_-17_45_-4_10_20_20_60_420.png, overlap_score: 0.34518760195758563, pred: [-17, -9]
name: hybrid_-17_15_-4_35_20_20_60_420.png, overlap_score: 73.53002170243549, pred: [-17, -5]
name: hybrid_-30_15_-4_35_15_20_30_420.png, overlap_score: 144.6174668756233, pred: [-30, -29]
name: sedan2door_-30_15_-36_35_20_20_30_420.png, overlap_score: 55.6452495329597, pred: [-30, -31]
name: sedan4door_-30_45_-4_10_15_230_60_420.png, overlap_score: 224.26760563380282, pred: [-30, -30]
name: hatchback_-17_45_-4_35_20_230_30_420.png, overlap_score: 0.0, pred: [-17, -28]
name: hybrid_-17_45_-36_10_15_80_60_420.png, overlap_score: 8.298453793599425, pred: [-17, -17]
name: sedan4door_-50_45_-22_10_15_230_60_420.png, overlap_score: 226.4029975020816, pred: [-50, -34]
name: sedan2door_-50_15_-36_10_20_140_30_420.png, overlap_score: 0.0, pred: [-50, -41]
name: hatchback_-30_15_-22_10_20_80_60_420.png, overlap_score: 0.5278365045806906, pred: [-30, -27]
name: sedan2door_-50_45_-22_10_15_140_60_420.png, overlap_score: 101.30702341137123, pred: [-50, -36]
name: hybrid_-30_15_-36_10_15_80_30_420.png, overlap_score: 0.039723661485319514, pred: [-30, -32]
name: hatchback_-17_45_-4_35_20_140_60_420.png, overlap_score: 24.64835164835165, pred: [-17, -8]
name: suv_-17_45_-36_10_20_80_60_420.png, overlap_score: 155.9878179863848, pred: [-17, -17]
name: suv_-50_45_-4_35_15_80_30_420.png, overlap_score: 0.0, pred: [-50, -31]
name: sedan4door_-50_45_-4_10_15_140_30_420.png, overlap_score: 0.0, pred: [-50, -43]
name: suv_-17_15_-4_10_15_80_60_420.png, overlap_score: 151.6363310641347, pred: [-17, -19]
name: hatchback_-30_15_-4_35_20_20_60_420.png, overlap_score: 214.77219760380765, pred: [-30, -16]
name: sedan2door_-17_15_-36_10_15_230_60_420.png, overlap_score: 51.30821256038647, pred: [-17, -18]
name: sedan2door_-50_45_-22_10_20_230_30_420.png, overlap_score: 234.0, pred: [-50, -31]
name: sedan4door_-17_45_-22_35_15_230_60_420.png, overlap_score: 0.9474885844748858, pred: [-17, -21]
name: sedan2door_-30_45_-4_35_15_230_60_420.png, overlap_score: 203.31951731374608, pred: [-30, -34]
name: suv_-30_45_-22_10_15_20_30_420.png, overlap_score: 147.783830553056, pred: [-30, -29]
name: sedan2door_-17_15_-4_35_15_80_60_420.png, overlap_score: 245.74305799648505, pred: [-17, -13]
name: hybrid_-50_15_-4_10_20_20_60_420.png, overlap_score: 184.7978655825181, pred: [-50, -8]
name: sedan4door_-50_15_-4_35_20_80_30_420.png, overlap_score: 0.0, pred: [-50, -30]
name: sedan4door_-17_15_-4_10_15_230_60_420.png, overlap_score: 91.97424412094065, pred: [-17, -20]
name: sedan2door_-30_45_-36_10_15_140_30_420.png, overlap_score: 0.0, pred: [-30, -31]
name: sedan4door_-17_15_-4_35_20_230_30_420.png, overlap_score: 0.0, pred: [-17, -33]
name: hybrid_-50_15_-22_10_20_80_60_420.png, overlap_score: 35.48905109489051, pred: [-50, -31]
name: sedan2door_-50_45_-22_10_20_20_60_420.png, overlap_score: 181.7658759574994, pred: [-50, -21]
name: sedan2door_-30_45_-36_10_15_80_60_420.png, overlap_score: 118.81406025824964, pred: [-30, -29]
name: suv_-50_15_-4_35_15_20_60_420.png, overlap_score: 117.158003870611, pred: [-50, -25]
name: hybrid_-30_15_-4_35_15_80_30_420.png, overlap_score: 1.430915371329879, pred: [-30, -31]
name: sedan2door_-17_45_-36_35_20_140_60_420.png, overlap_score: 0.0, pred: [-17, -11]
name: hatchback_-50_45_-22_35_20_20_60_420.png, overlap_score: 253.72068534713546, pred: [-50, -26]
name: suv_-30_15_-4_10_15_140_30_420.png, overlap_score: 4.129554655870446, pred: [-30, -22]
name: sedan2door_-17_15_-36_10_20_230_60_420.png, overlap_score: 3.7294685990338166, pred: [-17, -18]
name: suv_-30_15_-4_35_20_80_30_420.png, overlap_score: 0.0, pred: [-30, -36]
name: hatchback_-30_15_-36_35_20_80_30_420.png, overlap_score: 0.0, pred: [-30, -26]
name: hatchback_-17_15_-22_35_15_140_60_420.png, overlap_score: 55.02564102564103, pred: [-17, -2]
name: sedan2door_-17_45_-36_35_15_80_30_420.png, overlap_score: 6.991078669910786, pred: [-17, -7]
name: hatchback_-17_15_-36_35_15_230_30_420.png, overlap_score: 0.0, pred: [-17, -35]
name: hatchback_-50_15_-4_35_15_230_60_420.png, overlap_score: 225.26340601060696, pred: [-50, -39]
name: sedan2door_-30_15_-22_35_20_230_60_420.png, overlap_score: 206.9302203567681, pred: [-30, -34]
name: hybrid_-50_15_-36_35_20_230_30_420.png, overlap_score: 4.104166666666667, pred: [-50, -41]
name: hatchback_-17_45_-4_35_15_230_60_420.png, overlap_score: 0.0, pred: [-17, -21]
name: sedan4door_-50_45_-36_35_15_80_60_420.png, overlap_score: 31.26089813800657, pred: [-50, -24]
name: sedan2door_-30_45_-36_35_20_140_60_420.png, overlap_score: 116.05655930871956, pred: [-30, -33]
name: sedan4door_-30_15_-4_10_15_80_60_420.png, overlap_score: 227.7746031746032, pred: [-30, -30]
name: sedan2door_-50_45_-4_35_15_20_60_420.png, overlap_score: 169.3631084754139, pred: [-50, -22]
name: sedan2door_-30_45_-22_35_15_230_60_420.png, overlap_score: 203.9401888772298, pred: [-30, -35]
name: sedan2door_-50_45_-4_35_20_140_30_420.png, overlap_score: 0.0, pred: [-50, -41]
name: sedan4door_-50_45_-4_35_15_230_30_420.png, overlap_score: 18.333333333333332, pred: [-50, -41]
name: hatchback_-50_15_-4_35_15_140_30_420.png, overlap_score: 0.0, pred: [-50, -42]
name: hatchback_-50_15_-4_10_20_230_60_420.png, overlap_score: 224.48909840895698, pred: [-50, -38]
name: hybrid_-17_45_-22_35_15_140_60_420.png, overlap_score: 59.91891891891892, pred: [-17, -4]
name: hatchback_-17_45_-4_35_15_140_30_420.png, overlap_score: 44.78661087866109, pred: [-17, -3]
name: suv_-50_15_-4_35_20_140_60_420.png, overlap_score: 4.3392070484581495, pred: [-50, -37]
name: sedan2door_-17_45_-36_10_20_80_30_420.png, overlap_score: 7.7128953771289535, pred: [-17, -7]
name: hybrid_-30_15_-4_35_15_140_30_420.png, overlap_score: 0.0, pred: [-30, -29]
name: hatchback_-50_45_-4_35_20_230_30_420.png, overlap_score: 34.414201183431956, pred: [-50, -36]
name: sedan4door_-17_45_-36_35_15_230_60_420.png, overlap_score: 0.0, pred: [-17, -17]
name: suv_-17_15_-36_35_20_230_60_420.png, overlap_score: 0.0, pred: [-17, -21]
name: sedan4door_-17_45_-4_10_15_80_30_420.png, overlap_score: 0.0, pred: [-17, -3]
name: sedan4door_-17_15_-4_10_15_20_30_420.png, overlap_score: 26.604185623293905, pred: [-17, -29]
name: hatchback_-30_45_-22_35_15_20_60_420.png, overlap_score: 228.6740521910389, pred: [-30, -22]
name: hybrid_-50_45_-36_35_15_20_30_420.png, overlap_score: 76.35994358251058, pred: [-50, -22]
name: hatchback_-30_15_-36_10_20_80_60_420.png, overlap_score: 29.96969696969697, pred: [-30, -27]
name: suv_-50_45_-36_35_15_140_30_420.png, overlap_score: 92.83685800604229, pred: [-50, -43]
name: sedan2door_-30_45_-22_10_20_230_30_420.png, overlap_score: None, pred: [-30, -28]
name: sedan2door_-17_15_-36_35_20_80_60_420.png, overlap_score: 249.5708260105448, pred: [-17, -13]
name: sedan4door_-17_15_-36_10_15_140_30_420.png, overlap_score: 0.0, pred: [-17, -22]
name: hybrid_-30_45_-36_10_15_80_60_420.png, overlap_score: 1.8863387978142077, pred: [-30, -34]
name: hybrid_-50_45_-4_10_15_140_60_420.png, overlap_score: 1.182952182952183, pred: [-50, -39]
name: hatchback_-30_15_-22_35_20_20_30_420.png, overlap_score: 205.32652348524533, pred: [-30, -30]
name: hybrid_-30_45_-36_10_15_20_60_420.png, overlap_score: 0.0, pred: [-30, -19]
name: sedan4door_-50_15_-36_35_20_20_30_420.png, overlap_score: 172.63823791159894, pred: [-50, -39]
name: sedan4door_-50_15_-4_35_20_140_60_420.png, overlap_score: 0.0, pred: [-50, -37]
name: hybrid_-50_45_-36_10_20_140_60_420.png, overlap_score: 0.010395010395010396, pred: [-50, -39]
name: hatchback_-50_15_-36_10_20_20_30_420.png, overlap_score: 245.77809823457437, pred: [-50, -32]
name: hybrid_-17_15_-22_10_20_140_60_420.png, overlap_score: 0.0, pred: [-17, -4]
name: sedan4door_-30_15_-22_10_15_230_30_420.png, overlap_score: 0.0, pred: [-30, -44]
name: sedan4door_-30_45_-22_10_20_20_60_420.png, overlap_score: 203.3648259994248, pred: [-30, -23]
name: suv_-50_45_-36_10_15_230_30_420.png, overlap_score: 0.0, pred: [-50, -13]
name: hatchback_-30_45_-4_35_20_230_30_420.png, overlap_score: 0.30604982206405695, pred: [-30, -33]
name: sedan4door_-50_45_-36_10_20_230_60_420.png, overlap_score: 244.16944213155705, pred: [-50, -36]
name: sedan2door_-17_45_-4_35_20_20_30_420.png, overlap_score: 25.257113371664456, pred: [-17, -10]
name: hatchback_-50_15_-22_10_20_230_30_420.png, overlap_score: 0.0, pred: [-50, -39]
name: sedan2door_-30_45_-4_35_15_80_60_420.png, overlap_score: 123.29497847919656, pred: [-30, -29]
name: sedan4door_-50_45_-4_35_20_20_60_420.png, overlap_score: 237.63662969808996, pred: [-50, -28]
name: hybrid_-30_15_-4_10_20_230_30_420.png, overlap_score: 41.60153256704981, pred: [-30, -42]
name: hatchback_-50_45_-36_35_20_20_60_420.png, overlap_score: 251.30983401749063, pred: [-50, -23]
name: suv_-17_15_-22_10_20_80_60_420.png, overlap_score: 147.13615191687566, pred: [-17, -18]
name: sedan4door_-17_15_-22_35_20_80_60_420.png, overlap_score: 95.76245368464389, pred: [-17, -21]
name: sedan4door_-17_45_-36_10_20_20_60_420.png, overlap_score: 3.044166307006186, pred: [-17, -13]
name: sedan2door_-17_45_-4_35_20_80_60_420.png, overlap_score: 253.64182776801405, pred: [-17, -12]
name: hybrid_-30_15_-22_10_20_140_60_420.png, overlap_score: 0.0, pred: [-30, -26]
name: sedan4door_-50_15_-22_35_20_230_60_420.png, overlap_score: 223.26228143213987, pred: [-50, -35]
name: hatchback_-50_45_-4_10_20_80_30_420.png, overlap_score: 7.0119176598049835, pred: [-50, -29]
name: sedan2door_-30_45_-36_10_20_230_60_420.png, overlap_score: 207.32633788037776, pred: [-30, -34]
name: hatchback_-50_45_-22_10_20_80_30_420.png, overlap_score: 2.5692617241913016, pred: [-50, -32]
name: hybrid_-50_45_-36_35_20_140_60_420.png, overlap_score: 0.060291060291060294, pred: [-50, -38]
name: hatchback_-30_45_-36_10_15_20_60_420.png, overlap_score: 248.04595437387167, pred: [-30, -17]
name: sedan2door_-17_45_-22_35_15_140_60_420.png, overlap_score: 0.0, pred: [-17, -10]
name: hybrid_-17_15_-36_10_20_80_60_420.png, overlap_score: 47.454153182308524, pred: [-17, -15]
name: hatchback_-17_15_-4_10_20_230_60_420.png, overlap_score: 0.0, pred: [-17, -19]
name: suv_-50_45_-4_10_15_230_30_420.png, overlap_score: 0.0, pred: [-50, -13]
name: hybrid_-30_45_-4_10_20_140_30_420.png, overlap_score: 0.0, pred: [-30, -31]
name: hatchback_-30_45_-36_10_20_230_60_420.png, overlap_score: 222.66791393826006, pred: [-30, -34]
name: sedan4door_-17_45_-36_35_15_140_60_420.png, overlap_score: 23.713933415536374, pred: [-17, -10]
name: sedan4door_-17_15_-22_10_15_230_60_420.png, overlap_score: 0.1963470319634703, pred: [-17, -22]
name: sedan4door_-50_15_-4_35_20_20_30_420.png, overlap_score: 194.53092554138237, pred: [-50, -37]
name: suv_-50_15_-36_35_20_20_30_420.png, overlap_score: 201.57151660390278, pred: [-50, -33]
name: suv_-30_45_-22_35_20_140_60_420.png, overlap_score: 0.7519446845289542, pred: [-30, -37]
name: sedan4door_-30_15_-22_10_20_20_30_420.png, overlap_score: 178.22921296651086, pred: [-30, -32]
name: sedan4door_-17_45_-36_10_15_230_30_420.png, overlap_score: 0.0, pred: [-17, -39]
name: hatchback_-30_45_-4_10_20_140_30_420.png, overlap_score: 0.0, pred: [-30, -18]
name: suv_-50_15_-36_10_20_140_60_420.png, overlap_score: 1.5227606461086638, pred: [-50, -36]
name: sedan2door_-50_15_-36_35_15_80_30_420.png, overlap_score: 63.98010899182561, pred: [-50, -24]
name: hatchback_-17_45_-22_10_15_20_60_420.png, overlap_score: 7.749755301794454, pred: [-17, -13]
name: hatchback_-30_45_-36_35_20_80_30_420.png, overlap_score: 0.0, pred: [-30, -26]
name: sedan4door_-17_15_-4_10_20_140_30_420.png, overlap_score: 0.0, pred: [-17, -21]
name: hatchback_-17_15_-22_35_15_140_30_420.png, overlap_score: 22.06694560669456, pred: [-17, -5]
name: sedan4door_-17_15_-4_35_15_80_60_420.png, overlap_score: 119.30382873610539, pred: [-17, -22]
name: hybrid_-30_45_-36_10_20_20_30_420.png, overlap_score: 118.84463598803248, pred: [-30, -30]
name: suv_-50_15_-22_35_20_80_60_420.png, overlap_score: 0.0, pred: [-50, -32]
name: sedan4door_-30_15_-36_35_20_80_60_420.png, overlap_score: 158.82698412698412, pred: [-30, -23]
name: sedan4door_-17_45_-36_35_15_80_30_420.png, overlap_score: 0.0, pred: [-17, -7]
name: hybrid_-30_15_-36_10_15_80_60_420.png, overlap_score: 0.19344262295081968, pred: [-30, -34]
name: sedan4door_-17_15_-22_10_15_20_30_420.png, overlap_score: 74.84721647778973, pred: [-17, -29]
name: sedan2door_-17_15_-4_10_20_80_60_420.png, overlap_score: 250.12372583479788, pred: [-17, -13]
name: suv_-50_45_-22_10_20_80_30_420.png, overlap_score: 0.0, pred: [-50, -33]
name: sedan2door_-17_15_-36_10_15_230_30_420.png, overlap_score: None, pred: [-17, -17]
name: sedan2door_-30_45_-36_10_15_20_30_420.png, overlap_score: 102.57339204697091, pred: [-30, -32]
name: sedan4door_-17_45_-36_10_20_140_60_420.png, overlap_score: 0.0, pred: [-17, -9]
name: sedan4door_-50_45_-4_35_20_20_30_420.png, overlap_score: 203.75763868288342, pred: [-50, -36]
name: sedan4door_-17_15_-4_35_20_80_30_420.png, overlap_score: 0.0, pred: [-17, -4]
name: hatchback_-30_45_-36_35_20_140_30_420.png, overlap_score: 1.1802120141342756, pred: [-30, -17]
name: hybrid_-17_15_-4_35_20_20_30_420.png, overlap_score: 130.18407808448987, pred: [-17, -11]
name: hatchback_-30_45_-4_35_15_20_60_420.png, overlap_score: 226.9609387822091, pred: [-30, -18]
name: hybrid_-30_15_-22_10_15_140_60_420.png, overlap_score: 0.0, pred: [-30, -27]
name: sedan2door_-30_15_-4_35_15_80_30_420.png, overlap_score: 19.283939038686988, pred: [-30, -24]
name: hybrid_-17_45_-22_35_15_230_30_420.png, overlap_score: 0.0, pred: [-17, -31]
name: hybrid_-50_45_-36_10_20_230_30_420.png, overlap_score: 0.0, pred: [-50, -38]
name: sedan4door_-50_45_-22_35_20_230_30_420.png, overlap_score: 0.0, pred: [-50, -45]
name: suv_-30_45_-4_35_20_20_30_420.png, overlap_score: 69.99861562954247, pred: [-30, -30]
name: hybrid_-17_15_-4_35_15_20_30_420.png, overlap_score: 97.35786182705506, pred: [-17, -9]
name: sedan4door_-30_45_-4_35_20_230_30_420.png, overlap_score: 0.0, pred: [-30, -38]
name: sedan4door_-30_15_-4_35_20_20_60_420.png, overlap_score: 220.92968075927524, pred: [-30, -26]
name: suv_-30_45_-36_35_20_140_30_420.png, overlap_score: 0.0, pred: [-30, -24]
name: suv_-50_45_-36_10_20_140_60_420.png, overlap_score: 0.6255506607929515, pred: [-50, -38]
name: hatchback_-17_45_-36_10_15_20_30_420.png, overlap_score: 106.48727440999538, pred: [-17, -17]
name: sedan4door_-50_15_-22_35_15_20_60_420.png, overlap_score: 242.61829944547134, pred: [-50, -31]
name: hybrid_-30_15_-36_10_15_230_60_420.png, overlap_score: 234.15450035435862, pred: [-30, -23]
name: hybrid_-50_15_-22_10_15_230_60_420.png, overlap_score: 248.6405782652044, pred: [-50, -34]
name: hybrid_-17_15_-4_10_20_230_60_420.png, overlap_score: 155.81012658227849, pred: [-17, -8]
name: suv_-17_15_-22_35_15_140_60_420.png, overlap_score: 0.0, pred: [-17, -4]
name: sedan4door_-30_15_-22_10_20_20_60_420.png, overlap_score: 225.62798389416164, pred: [-30, -24]
name: hatchback_-30_15_-4_10_15_20_60_420.png, overlap_score: 188.35548990645003, pred: [-30, -16]
name: sedan4door_-17_45_-22_35_20_20_60_420.png, overlap_score: 24.645662494605094, pred: [-17, -14]
name: hybrid_-30_45_-36_35_15_80_60_420.png, overlap_score: 0.30218579234972676, pred: [-30, -34]
name: sedan2door_-50_15_-4_35_15_80_60_420.png, overlap_score: 199.7472053343793, pred: [-50, -28]
name: sedan2door_-17_45_-22_10_20_140_30_420.png, overlap_score: 0.0, pred: [-17, -27]
name: hatchback_-50_45_-4_35_20_80_30_420.png, overlap_score: 9.70809472217923, pred: [-50, -29]
name: hybrid_-17_45_-36_10_15_20_60_420.png, overlap_score: 17.205690860863275, pred: [-17, -5]
name: hybrid_-50_45_-22_10_20_20_60_420.png, overlap_score: 67.24329818320416, pred: [-50, -10]
name: sedan2door_-30_15_-4_10_20_140_60_420.png, overlap_score: 79.02985074626865, pred: [-30, -32]
name: sedan2door_-50_15_-22_10_20_230_60_420.png, overlap_score: 139.96846846846847, pred: [-50, -35]
name: hybrid_-50_45_-4_35_20_230_30_420.png, overlap_score: 0.0, pred: [-50, -38]
name: sedan4door_-17_45_-4_35_15_230_60_420.png, overlap_score: 120.82978723404256, pred: [-17, -18]
name: suv_-50_45_-36_10_20_20_30_420.png, overlap_score: 205.61944539541253, pred: [-50, -32]
name: suv_-17_15_-4_10_20_80_60_420.png, overlap_score: 156.84235041203868, pred: [-17, -19]
name: suv_-30_15_-36_10_15_80_30_420.png, overlap_score: 0.04204993429697766, pred: [-30, -21]
name: hybrid_-17_15_-22_35_15_20_60_420.png, overlap_score: 83.798890764408, pred: [-17, -5]
name: hatchback_-17_15_-22_35_15_230_60_420.png, overlap_score: 0.0, pred: [-17, -21]
name: hatchback_-50_45_-4_35_15_140_60_420.png, overlap_score: 72.05732484076434, pred: [-50, -35]
name: hatchback_-30_15_-36_35_20_20_30_420.png, overlap_score: 230.12641871835166, pred: [-30, -31]
name: hybrid_-50_15_-36_10_20_80_30_420.png, overlap_score: 0.0075481520041644976, pred: [-50, -35]
name: hybrid_-50_45_-22_35_15_230_30_420.png, overlap_score: 0.0, pred: [-50, -39]
