name: hatchback_-30_45_-36_10_15_20_30_420.png, overlap_score: 54.7167801641348, pred: [-30, -25]
name: sedan2door_-17_45_-4_10_20_80_60_420.png, overlap_score: 139.5321616871705, pred: [-17, -21]
name: sedan4door_-17_45_-36_35_20_20_30_420.png, overlap_score: 88.30052113491604, pred: [-17, -26]
name: suv_-17_15_-22_35_15_80_60_420.png, overlap_score: 1.816553206735937, pred: [-17, -4]
name: sedan2door_-50_45_-4_35_20_80_30_420.png, overlap_score: 0.0, pred: [-50, -35]
name: hybrid_-50_15_-22_10_15_80_30_420.png, overlap_score: 0.0, pred: [-50, -34]
name: hatchback_-17_45_-36_10_15_230_60_420.png, overlap_score: 0.0, pred: [-17, -25]
name: hatchback_-50_45_-36_10_15_140_60_420.png, overlap_score: 0.09766454352441614, pred: [-50, -43]
name: sedan4door_-17_45_-36_35_15_140_30_420.png, overlap_score: 0.0, pred: [-17, -18]
name: suv_-17_15_-22_35_20_230_30_420.png, overlap_score: 255.0, pred: [-17, -11]
name: hybrid_-17_45_-22_35_20_80_60_420.png, overlap_score: 51.2740021574973, pred: [-17, -16]
name: sedan4door_-50_45_-22_35_15_230_30_420.png, overlap_score: 0.0, pred: [-50, -31]
name: hatchback_-50_15_-22_10_15_140_30_420.png, overlap_score: 0.0, pred: [-50, -52]
name: hatchback_-30_15_-22_10_15_140_30_420.png, overlap_score: 0.0, pred: [-30, -40]
name: sedan2door_-30_45_-4_10_15_80_30_420.png, overlap_score: 40.35451348182884, pred: [-30, -35]
name: sedan4door_-17_45_-22_35_15_230_30_420.png, overlap_score: 0.0, pred: [-17, -30]
name: suv_-50_15_-4_10_20_20_60_420.png, overlap_score: 0.0, pred: [-50, -33]
name: sedan2door_-30_15_-36_35_20_80_60_420.png, overlap_score: 0.0, pred: [-30, -33]
name: sedan4door_-17_45_-36_35_20_230_30_420.png, overlap_score: 0.0, pred: [-17, -34]
name: hybrid_-17_15_-4_35_15_80_30_420.png, overlap_score: 22.24681470695304, pred: [-17, -18]
name: hybrid_-17_15_-36_10_20_20_60_420.png, overlap_score: 61.76272003858211, pred: [-17, -15]
name: sedan4door_-30_15_-22_35_15_230_60_420.png, overlap_score: 0.0, pred: [-30, -37]
name: sedan4door_-50_15_-22_35_15_140_30_420.png, overlap_score: 0.0, pred: [-50, -40]
name: hatchback_-30_45_-22_35_20_140_30_420.png, overlap_score: 0.0, pred: [-30, -32]
name: suv_-50_45_-22_10_20_140_30_420.png, overlap_score: 0.0, pred: [-50, -33]
name: suv_-17_15_-4_35_15_140_60_420.png, overlap_score: 0.0, pred: [-17, -16]
name: hatchback_-17_45_-4_10_20_20_60_420.png, overlap_score: 174.55872756933115, pred: [-17, -23]
name: hybrid_-17_15_-4_35_20_20_60_420.png, overlap_score: 65.80576320231492, pred: [-17, -15]
name: hybrid_-30_15_-4_35_15_20_30_420.png, overlap_score: 254.12808092320844, pred: [-30, -2]
name: sedan2door_-30_15_-36_35_20_20_30_420.png, overlap_score: 137.72331198291968, pred: [-30, -19]
name: sedan4door_-30_45_-4_10_15_230_60_420.png, overlap_score: 0.0, pred: [-30, -36]
name: hatchback_-17_45_-4_35_20_230_30_420.png, overlap_score: 254.74778761061947, pred: [-17, -13]
name: hybrid_-17_45_-36_10_15_80_60_420.png, overlap_score: 71.58719884933477, pred: [-17, -14]
name: sedan4door_-50_45_-22_10_15_230_60_420.png, overlap_score: 0.0, pred: [-50, -35]
name: sedan2door_-50_15_-36_10_20_140_30_420.png, overlap_score: 0.0, pred: [-50, -38]
name: hatchback_-30_15_-22_10_20_80_60_420.png, overlap_score: 0.0, pred: [-30, -34]
name: sedan2door_-50_45_-22_10_15_140_60_420.png, overlap_score: 0.006688963210702341, pred: [-50, -45]
name: hybrid_-30_15_-36_10_15_80_30_420.png, overlap_score: 0.0, pred: [-30, -30]
name: hatchback_-17_45_-4_35_20_140_60_420.png, overlap_score: 67.4065934065934, pred: [-17, -13]
name: suv_-17_45_-36_10_20_80_60_420.png, overlap_score: 0.012898602651379433, pred: [-17, -15]
name: suv_-50_45_-4_35_15_80_30_420.png, overlap_score: 0.0, pred: [-50, -29]
name: sedan4door_-50_45_-4_10_15_140_30_420.png, overlap_score: 0.0, pred: [-50, -38]
name: suv_-17_15_-4_10_15_80_60_420.png, overlap_score: 252.72053027588677, pred: [-17, -6]
name: hatchback_-30_15_-4_35_20_20_60_420.png, overlap_score: 0.0, pred: [-30, -29]
name: sedan2door_-17_15_-36_10_15_230_60_420.png, overlap_score: 0.0, pred: [-17, -2]
name: sedan2door_-50_45_-22_10_20_230_30_420.png, overlap_score: 0.0, pred: [-50, -22]
name: sedan4door_-17_45_-22_35_15_230_60_420.png, overlap_score: 68.5068493150685, pred: [-17, -24]
name: sedan2door_-30_45_-4_35_15_230_60_420.png, overlap_score: 1.0577124868835257, pred: [-30, -18]
name: suv_-30_45_-22_10_15_20_30_420.png, overlap_score: 155.5034263168824, pred: [-30, -28]
name: sedan2door_-17_15_-4_35_15_80_60_420.png, overlap_score: 6.073813708260105, pred: [-17, -16]
name: hybrid_-50_15_-4_10_20_20_60_420.png, overlap_score: 1.0189302502858595, pred: [-50, -29]
name: sedan4door_-50_15_-4_35_20_80_30_420.png, overlap_score: 0.0, pred: [-50, -36]
name: sedan4door_-17_15_-4_10_15_230_60_420.png, overlap_score: 0.0, pred: [-17, -13]
name: sedan2door_-30_45_-36_10_15_140_30_420.png, overlap_score: 0.0, pred: [-30, -25]
name: sedan4door_-17_15_-4_35_20_230_30_420.png, overlap_score: 0.0, pred: [-17, -16]
name: hybrid_-50_15_-22_10_20_80_60_420.png, overlap_score: 0.0, pred: [-50, -35]
name: sedan2door_-50_45_-22_10_20_20_60_420.png, overlap_score: 0.0, pred: [-50, -27]
name: sedan2door_-30_45_-36_10_15_80_60_420.png, overlap_score: 1.9196556671449068, pred: [-30, -32]
name: suv_-50_15_-4_35_15_20_60_420.png, overlap_score: 0.0, pred: [-50, -32]
name: hybrid_-30_15_-4_35_15_80_30_420.png, overlap_score: 0.0, pred: [-30, -30]
name: sedan2door_-17_45_-36_35_20_140_60_420.png, overlap_score: 0.0, pred: [-17, -19]
name: hatchback_-50_45_-22_35_20_20_60_420.png, overlap_score: 0.0, pred: [-50, -37]
name: suv_-30_15_-4_10_15_140_30_420.png, overlap_score: 0.0, pred: [-30, -9]
name: sedan2door_-17_15_-36_10_20_230_60_420.png, overlap_score: 0.0, pred: [-17, 0]
name: suv_-30_15_-4_35_20_80_30_420.png, overlap_score: 0.0, pred: [-30, -30]
name: hatchback_-30_15_-36_35_20_80_30_420.png, overlap_score: 0.0, pred: [-30, -26]
name: hatchback_-17_15_-22_35_15_140_60_420.png, overlap_score: 100.23809523809524, pred: [-17, -14]
name: sedan2door_-17_45_-36_35_15_80_30_420.png, overlap_score: 220.88280616382806, pred: [-17, -23]
name: hatchback_-17_15_-36_35_15_230_30_420.png, overlap_score: 254.38392857142858, pred: [-17, -8]
name: hatchback_-50_15_-4_35_15_230_60_420.png, overlap_score: 0.0, pred: [-50, -52]
name: sedan2door_-30_15_-22_35_20_230_60_420.png, overlap_score: 0.0, pred: [-30, -15]
name: hybrid_-50_15_-36_35_20_230_30_420.png, overlap_score: 29.694444444444443, pred: [-50, -10]
name: hatchback_-17_45_-4_35_15_230_60_420.png, overlap_score: 0.0, pred: [-17, -23]
name: sedan4door_-50_45_-36_35_15_80_60_420.png, overlap_score: 0.0, pred: [-50, -32]
name: sedan2door_-30_45_-36_35_20_140_60_420.png, overlap_score: 0.0, pred: [-30, -35]
name: sedan4door_-30_15_-4_10_15_80_60_420.png, overlap_score: 0.473015873015873, pred: [-30, -35]
name: sedan2door_-50_45_-4_35_15_20_60_420.png, overlap_score: 0.0, pred: [-50, -29]
name: sedan2door_-30_45_-22_35_15_230_60_420.png, overlap_score: 1.7880377754459602, pred: [-30, -19]
name: sedan2door_-50_45_-4_35_20_140_30_420.png, overlap_score: 0.0, pred: [-50, -33]
name: sedan4door_-50_45_-4_35_15_230_30_420.png, overlap_score: 0.0, pred: [-50, -28]
name: hatchback_-50_15_-4_35_15_140_30_420.png, overlap_score: 0.0, pred: [-50, -51]
name: hatchback_-50_15_-4_10_20_230_60_420.png, overlap_score: 0.0, pred: [-50, -46]
name: hybrid_-17_45_-22_35_15_140_60_420.png, overlap_score: 4.698198198198198, pred: [-17, -22]
name: hatchback_-17_45_-4_35_15_140_30_420.png, overlap_score: 7.414225941422594, pred: [-17, -25]
name: suv_-50_15_-4_35_20_140_60_420.png, overlap_score: 0.0, pred: [-50, -37]
name: sedan2door_-17_45_-36_10_20_80_30_420.png, overlap_score: 254.68815896188158, pred: [-17, -23]
name: hybrid_-30_15_-4_35_15_140_30_420.png, overlap_score: 0.0, pred: [-30, -17]
name: hatchback_-50_45_-4_35_20_230_30_420.png, overlap_score: 119.10650887573965, pred: [-50, -22]
name: sedan4door_-17_45_-36_35_15_230_60_420.png, overlap_score: 23.069196428571427, pred: [-17, -24]
name: suv_-17_15_-36_35_20_230_60_420.png, overlap_score: 0.0, pred: [-17, -13]
name: sedan4door_-17_45_-4_10_15_80_30_420.png, overlap_score: 254.99959774738537, pred: [-17, -18]
name: sedan4door_-17_15_-4_10_15_20_30_420.png, overlap_score: 8.31764413930019, pred: [-17, -29]
name: hatchback_-30_45_-22_35_15_20_60_420.png, overlap_score: 0.0009847365829640572, pred: [-30, -36]
name: hybrid_-50_45_-36_35_15_20_30_420.png, overlap_score: 84.67609308885754, pred: [-50, -8]
name: hatchback_-30_15_-36_10_20_80_60_420.png, overlap_score: 0.0, pred: [-30, -31]
name: suv_-50_45_-36_35_15_140_30_420.png, overlap_score: 0.0, pred: [-50, -32]
name: sedan2door_-30_45_-22_10_20_230_30_420.png, overlap_score: None, pred: [-30, -12]
name: sedan2door_-17_15_-36_35_20_80_60_420.png, overlap_score: 7.532513181019332, pred: [-17, -19]
name: sedan4door_-17_15_-36_10_15_140_30_420.png, overlap_score: 0.0, pred: [-17, -24]
name: hybrid_-30_45_-36_10_15_80_60_420.png, overlap_score: 1.5688524590163935, pred: [-30, -32]
name: hybrid_-50_45_-4_10_15_140_60_420.png, overlap_score: 0.32224532224532226, pred: [-50, -52]
name: hatchback_-30_15_-22_35_20_20_30_420.png, overlap_score: 128.18168325475816, pred: [-30, -19]
name: hybrid_-30_45_-36_10_15_20_60_420.png, overlap_score: 14.329138199688362, pred: [-30, -31]
name: sedan4door_-50_15_-36_35_20_20_30_420.png, overlap_score: 43.42376149510531, pred: [-50, -33]
name: sedan4door_-50_15_-4_35_20_140_60_420.png, overlap_score: 0.0, pred: [-50, -32]
name: hybrid_-50_45_-36_10_20_140_60_420.png, overlap_score: 0.3991683991683992, pred: [-50, -52]
name: hatchback_-50_15_-36_10_20_20_30_420.png, overlap_score: 25.566858940744623, pred: [-50, -26]
name: hybrid_-17_15_-22_10_20_140_60_420.png, overlap_score: 0.0, pred: [-17, -15]
name: sedan4door_-30_15_-22_10_15_230_30_420.png, overlap_score: 0.0, pred: [-30, -17]
name: sedan4door_-30_45_-22_10_20_20_60_420.png, overlap_score: 2.5694564279551337, pred: [-30, -35]
name: suv_-50_45_-36_10_15_230_30_420.png, overlap_score: 177.5068493150685, pred: [-50, -16]
name: hatchback_-30_45_-4_35_20_230_30_420.png, overlap_score: 131.16014234875445, pred: [-30, -18]
name: sedan4door_-50_45_-36_10_20_230_60_420.png, overlap_score: 0.0, pred: [-50, -35]
name: sedan2door_-17_45_-4_35_20_20_30_420.png, overlap_score: 145.54142709715464, pred: [-17, -18]
name: hatchback_-50_15_-22_10_20_230_30_420.png, overlap_score: 116.15859030837004, pred: [-50, -17]
name: sedan2door_-30_45_-4_35_15_80_60_420.png, overlap_score: 1.4995695839311334, pred: [-30, -33]
name: sedan4door_-50_45_-4_35_20_20_60_420.png, overlap_score: 0.02895871842267406, pred: [-50, -37]
name: hybrid_-30_15_-4_10_20_230_30_420.png, overlap_score: 10.980842911877394, pred: [-30, -11]
name: hatchback_-50_45_-36_35_20_20_60_420.png, overlap_score: 0.0, pred: [-50, -36]
name: suv_-17_15_-22_10_20_80_60_420.png, overlap_score: 215.00286635614475, pred: [-17, -6]
name: sedan4door_-17_15_-22_35_20_80_60_420.png, overlap_score: 0.0, pred: [-17, -18]
name: sedan4door_-17_45_-36_10_20_20_60_420.png, overlap_score: 29.679470579772694, pred: [-17, -23]
name: sedan2door_-17_45_-4_35_20_80_60_420.png, overlap_score: 140.84710017574693, pred: [-17, -21]
name: hybrid_-30_15_-22_10_20_140_60_420.png, overlap_score: 0.0, pred: [-30, -31]
name: sedan4door_-50_15_-22_35_20_230_60_420.png, overlap_score: 0.0, pred: [-50, -37]
name: hatchback_-50_45_-4_10_20_80_30_420.png, overlap_score: 0.0, pred: [-50, -42]
name: sedan2door_-30_45_-36_10_20_230_60_420.png, overlap_score: 2.04302203567681, pred: [-30, -16]
name: hatchback_-50_45_-22_10_20_80_30_420.png, overlap_score: 0.0, pred: [-50, -40]
name: hybrid_-50_45_-36_35_20_140_60_420.png, overlap_score: 0.4781704781704782, pred: [-50, -52]
name: hatchback_-30_45_-36_10_15_20_60_420.png, overlap_score: 2.879698014114558, pred: [-30, -34]
name: sedan2door_-17_45_-22_35_15_140_60_420.png, overlap_score: 0.0, pred: [-17, -17]
name: hybrid_-17_15_-36_10_20_80_60_420.png, overlap_score: 49.09313196691838, pred: [-17, -14]
name: hatchback_-17_15_-4_10_20_230_60_420.png, overlap_score: 0.0, pred: [-17, -19]
name: suv_-50_45_-4_10_15_230_30_420.png, overlap_score: 167.86301369863014, pred: [-50, -13]
name: hybrid_-30_45_-4_10_20_140_30_420.png, overlap_score: 0.0, pred: [-30, -12]
name: hatchback_-30_45_-36_10_20_230_60_420.png, overlap_score: 0.0, pred: [-30, -35]
name: sedan4door_-17_45_-36_35_15_140_60_420.png, overlap_score: 0.1405672009864365, pred: [-17, -24]
name: sedan4door_-17_15_-22_10_15_230_60_420.png, overlap_score: 0.0, pred: [-17, -13]
name: sedan4door_-50_15_-4_35_20_20_30_420.png, overlap_score: 56.38697715811332, pred: [-50, -34]
name: suv_-50_15_-36_35_20_20_30_420.png, overlap_score: 43.274221157137966, pred: [-50, -28]
name: suv_-30_45_-22_35_20_140_60_420.png, overlap_score: 0.0, pred: [-30, -36]
name: sedan4door_-30_15_-22_10_20_20_30_420.png, overlap_score: 13.88366924668557, pred: [-30, -30]
name: sedan4door_-17_45_-36_10_15_230_30_420.png, overlap_score: 0.0, pred: [-17, -21]
name: hatchback_-30_45_-4_10_20_140_30_420.png, overlap_score: 0.0, pred: [-30, -35]
name: suv_-50_15_-36_10_20_140_60_420.png, overlap_score: 0.0, pred: [-50, -34]
name: sedan2door_-50_15_-36_35_15_80_30_420.png, overlap_score: 0.0, pred: [-50, -31]
name: hatchback_-17_45_-22_10_15_20_60_420.png, overlap_score: 14.387601957585645, pred: [-17, -30]
name: hatchback_-30_45_-36_35_20_80_30_420.png, overlap_score: 18.140918580375782, pred: [-30, -26]
name: sedan4door_-17_15_-4_10_20_140_30_420.png, overlap_score: 0.0, pred: [-17, -20]
name: hatchback_-17_15_-22_35_15_140_30_420.png, overlap_score: 0.0, pred: [-17, -35]
name: sedan4door_-17_15_-4_35_15_80_60_420.png, overlap_score: 0.13174145738987236, pred: [-17, -20]
name: hybrid_-30_45_-36_10_20_20_30_420.png, overlap_score: 152.49223536116256, pred: [-30, -1]
name: suv_-50_15_-22_35_20_80_60_420.png, overlap_score: 0.0, pred: [-50, -37]
name: sedan4door_-30_15_-36_35_20_80_60_420.png, overlap_score: 0.0, pred: [-30, -34]
name: sedan4door_-17_45_-36_35_15_80_30_420.png, overlap_score: 94.30893000804505, pred: [-17, -24]
name: hybrid_-30_15_-36_10_15_80_60_420.png, overlap_score: 0.0546448087431694, pred: [-30, -31]
name: sedan4door_-17_15_-22_10_15_20_30_420.png, overlap_score: 6.396558855157581, pred: [-17, -27]
name: sedan2door_-17_15_-4_10_20_80_60_420.png, overlap_score: 7.157820738137082, pred: [-17, -18]
name: suv_-50_45_-22_10_20_80_30_420.png, overlap_score: 0.0, pred: [-50, -34]
name: sedan2door_-17_15_-36_10_15_230_30_420.png, overlap_score: None, pred: [-17, -3]
name: sedan2door_-30_45_-36_10_15_20_30_420.png, overlap_score: 152.87002935681878, pred: [-30, -19]
name: sedan4door_-17_45_-36_10_20_140_60_420.png, overlap_score: 0.0, pred: [-17, -26]
name: sedan4door_-50_45_-4_35_20_20_30_420.png, overlap_score: 41.1733906852566, pred: [-50, -35]
name: sedan4door_-17_15_-4_35_20_80_30_420.png, overlap_score: 231.9279967819791, pred: [-17, -14]
name: hatchback_-30_45_-36_35_20_140_30_420.png, overlap_score: 0.0, pred: [-30, -33]
name: hybrid_-17_15_-4_35_20_20_30_420.png, overlap_score: 215.12642976971176, pred: [-17, -8]
name: hatchback_-30_45_-4_35_15_20_60_420.png, overlap_score: 0.0, pred: [-30, -32]
name: hybrid_-30_15_-22_10_15_140_60_420.png, overlap_score: 0.0, pred: [-30, -31]
name: sedan2door_-30_15_-4_35_15_80_30_420.png, overlap_score: 2.0347010550996485, pred: [-30, -28]
name: hybrid_-17_45_-22_35_15_230_30_420.png, overlap_score: 70.55263157894737, pred: [-17, -20]
name: hybrid_-50_45_-36_10_20_230_30_420.png, overlap_score: 47.66319444444444, pred: [-50, -16]
name: sedan4door_-50_45_-22_35_20_230_30_420.png, overlap_score: 0.0, pred: [-50, -36]
name: suv_-30_45_-4_35_20_20_30_420.png, overlap_score: 192.66512078632243, pred: [-30, -28]
name: hybrid_-17_15_-4_35_15_20_30_420.png, overlap_score: 227.70451425956992, pred: [-17, -7]
name: sedan4door_-30_45_-4_35_20_230_30_420.png, overlap_score: 0.0, pred: [-30, -27]
name: sedan4door_-30_15_-4_35_20_20_60_420.png, overlap_score: 0.0, pred: [-30, -36]
name: suv_-30_45_-36_35_20_140_30_420.png, overlap_score: 0.0, pred: [-30, -3]
name: suv_-50_45_-36_10_20_140_60_420.png, overlap_score: 0.0, pred: [-50, -46]
name: hatchback_-17_45_-36_10_15_20_30_420.png, overlap_score: 108.85552984729291, pred: [-17, -22]
name: sedan4door_-50_15_-22_35_15_20_60_420.png, overlap_score: 0.0, pred: [-50, -40]
name: hybrid_-30_15_-36_10_15_230_60_420.png, overlap_score: 0.0, pred: [-30, -37]
name: hybrid_-50_15_-22_10_15_230_60_420.png, overlap_score: 0.0, pred: [-50, -53]
name: hybrid_-17_15_-4_10_20_230_60_420.png, overlap_score: 0.0, pred: [-17, -23]
name: suv_-17_15_-22_35_15_140_60_420.png, overlap_score: 55.339506172839506, pred: [-17, -14]
name: sedan4door_-30_15_-22_10_20_20_60_420.png, overlap_score: 0.0, pred: [-30, -35]
name: hatchback_-30_15_-4_10_15_20_60_420.png, overlap_score: 0.0003282455276546857, pred: [-30, -29]
name: sedan4door_-17_45_-22_35_20_20_60_420.png, overlap_score: 41.18285138828946, pred: [-17, -33]
name: hybrid_-30_45_-36_35_15_80_60_420.png, overlap_score: 1.6076502732240436, pred: [-30, -32]
name: sedan2door_-50_15_-4_35_15_80_60_420.png, overlap_score: 0.0, pred: [-50, -44]
name: sedan2door_-17_45_-22_10_20_140_30_420.png, overlap_score: 0.0, pred: [-17, -7]
name: hatchback_-50_45_-4_35_20_80_30_420.png, overlap_score: 0.0, pred: [-50, -38]
name: hybrid_-17_45_-36_10_15_20_60_420.png, overlap_score: 74.75777670605257, pred: [-17, -20]
name: hybrid_-50_45_-22_10_20_20_60_420.png, overlap_score: 12.139245330961758, pred: [-50, -29]
name: sedan2door_-30_15_-4_10_20_140_60_420.png, overlap_score: 0.0, pred: [-30, -28]
name: sedan2door_-50_15_-22_10_20_230_60_420.png, overlap_score: 0.0, pred: [-50, -25]
name: hybrid_-50_45_-4_35_20_230_30_420.png, overlap_score: 45.885416666666664, pred: [-50, -16]
name: sedan4door_-17_45_-4_35_15_230_60_420.png, overlap_score: 1.1243001119820828, pred: [-17, -23]
name: suv_-50_45_-36_10_20_20_30_420.png, overlap_score: 1.6996918863402943, pred: [-50, -32]
name: suv_-17_15_-4_10_20_80_60_420.png, overlap_score: 247.21426012182013, pred: [-17, -8]
name: suv_-30_15_-36_10_15_80_30_420.png, overlap_score: 0.0, pred: [-30, -30]
name: hybrid_-17_15_-22_35_15_20_60_420.png, overlap_score: 61.035929587653726, pred: [-17, -15]
name: hatchback_-17_15_-22_35_15_230_60_420.png, overlap_score: 0.0, pred: [-17, -25]
name: hatchback_-50_45_-4_35_15_140_60_420.png, overlap_score: 0.12314225053078556, pred: [-50, -39]
name: hatchback_-30_15_-36_35_20_20_30_420.png, overlap_score: 81.88082765845992, pred: [-30, -20]
name: hybrid_-50_15_-36_10_20_80_30_420.png, overlap_score: 0.0, pred: [-50, -34]
name: hybrid_-50_45_-22_35_15_230_30_420.png, overlap_score: 3.272727272727273, pred: [-50, -20]
name: sedan2door_-17_45_-4_35_15_20_30_420.png, overlap_score: 130.77900633937784, pred: [-17, -18]
name: sedan2door_-30_45_-22_35_15_80_60_420.png, overlap_score: 1.352654232424677, pred: [-30, -32]
name: suv_-50_15_-22_35_20_20_60_420.png, overlap_score: 0.0, pred: [-50, -35]
name: hatchback_-17_15_-22_35_20_230_30_420.png, overlap_score: 212.89777777777778, pred: [-17, -9]
name: hybrid_-30_15_-22_35_20_140_30_420.png, overlap_score: 0.0, pred: [-30, -17]
name: sedan4door_-50_45_-4_10_15_80_60_420.png, overlap_score: 0.0, pred: [-50, -33]
name: hatchback_-17_15_-36_10_15_230_30_420.png, overlap_score: 248.71428571428572, pred: [-17, -7]
name: hatchback_-17_45_-22_10_15_140_60_420.png, overlap_score: 86.41575091575092, pred: [-17, -18]
name: hybrid_-50_45_-4_10_20_80_60_420.png, overlap_score: 0.0, pred: [-50, -35]
name: hatchback_-30_15_-36_35_20_140_30_420.png, overlap_score: 0.0, pred: [-30, -34]
name: sedan2door_-30_15_-36_35_15_140_60_420.png, overlap_score: 0.0, pred: [-30, -25]
name: sedan2door_-50_45_-4_35_15_80_60_420.png, overlap_score: 0.0, pred: [-50, -43]
name: sedan4door_-17_15_-36_35_20_140_60_420.png, overlap_score: 0.0, pred: [-17, -16]
name: suv_-30_45_-22_35_20_140_30_420.png, overlap_score: 0.0, pred: [-30, -4]
name: hybrid_-17_45_-36_35_20_20_60_420.png, overlap_score: 69.55184470701712, pred: [-17, -19]
name: sedan4door_-30_15_-4_35_20_140_30_420.png, overlap_score: 0.0, pred: [-30, -26]
name: sedan2door_-17_45_-36_10_15_80_60_420.png, overlap_score: 144.25518453427065, pred: [-17, -19]
name: sedan4door_-30_45_-4_35_20_20_60_420.png, overlap_score: 0.058958872591314354, pred: [-30, -37]
name: sedan2door_-50_15_-4_10_20_140_30_420.png, overlap_score: 0.0, pred: [-50, -39]
name: hatchback_-17_15_-36_35_15_80_60_420.png, overlap_score: 67.11350381336922, pred: [-17, -12]
name: suv_-50_45_-36_10_20_230_30_420.png, overlap_score: 179.36986301369862, pred: [-50, -16]
name: sedan2door_-30_15_-4_10_15_20_60_420.png, overlap_score: 0.0, pred: [-30, -24]
name: hatchback_-17_15_-22_10_15_230_30_420.png, overlap_score: 254.61061946902655, pred: [-17, -5]
name: sedan4door_-50_45_-36_35_20_140_30_420.png, overlap_score: 0.0, pred: [-50, -40]
name: hybrid_-30_15_-4_10_15_20_60_420.png, overlap_score: 0.9648807383435215, pred: [-30, -26]
name: hybrid_-30_45_-36_35_20_80_60_420.png, overlap_score: 1.0540983606557377, pred: [-30, -32]
name: sedan4door_-17_15_-36_10_20_140_60_420.png, overlap_score: 0.0, pred: [-17, -21]
name: suv_-50_45_-36_10_20_20_60_420.png, overlap_score: 0.0, pred: [-50, -37]
name: sedan4door_-30_15_-4_35_20_230_60_420.png, overlap_score: 0.0, pred: [-30, -35]
name: hybrid_-30_45_-22_10_15_20_60_420.png, overlap_score: 14.726357425386551, pred: [-30, -30]
name: suv_-50_45_-36_10_15_20_30_420.png, overlap_score: 26.87887709688463, pred: [-50, -32]
name: suv_-30_45_-36_10_20_20_30_420.png, overlap_score: 148.95293140444383, pred: [-30, -25]
name: sedan2door_-50_45_-36_10_20_20_60_420.png, overlap_score: 0.0, pred: [-50, -28]
name: suv_-17_15_-4_10_20_20_60_420.png, overlap_score: 36.628406379505215, pred: [-17, -28]
name: suv_-17_15_-22_10_15_140_30_420.png, overlap_score: 0.0, pred: [-17, 5]
name: hatchback_-50_15_-36_10_15_80_60_420.png, overlap_score: 0.0, pred: [-50, -45]
name: hatchback_-17_45_-22_10_20_20_60_420.png, overlap_score: 16.37716150081566, pred: [-17, -27]
name: suv_-30_45_-22_10_20_20_30_420.png, overlap_score: 120.4192565930643, pred: [-30, -28]
name: sedan4door_-50_15_-4_10_15_80_60_420.png, overlap_score: 0.0, pred: [-50, -39]
name: sedan4door_-17_45_-22_10_15_20_60_420.png, overlap_score: 5.098546971658754, pred: [-17, -31]
name: hatchback_-30_45_-36_10_20_140_30_420.png, overlap_score: 0.0, pred: [-30, -36]
name: hybrid_-30_45_-22_10_20_230_60_420.png, overlap_score: 0.0, pred: [-30, -39]
name: sedan4door_-17_45_-22_10_20_230_30_420.png, overlap_score: 0.0, pred: [-17, -25]
name: hybrid_-17_45_-4_10_20_80_30_420.png, overlap_score: 29.902439024390244, pred: [-17, -21]
name: suv_-30_15_-22_10_15_230_60_420.png, overlap_score: 0.0, pred: [-30, -30]
name: sedan4door_-30_15_-22_10_20_140_60_420.png, overlap_score: 0.0, pred: [-30, -39]
name: hybrid_-17_45_-4_35_15_80_60_420.png, overlap_score: 57.18482560230133, pred: [-17, -13]
name: hybrid_-50_45_-22_10_15_140_30_420.png, overlap_score: 0.0, pred: [-50, -21]
name: sedan4door_-50_15_-4_35_15_80_60_420.png, overlap_score: 0.0, pred: [-50, -39]
name: suv_-50_45_-22_10_15_140_60_420.png, overlap_score: 0.0, pred: [-50, -46]
name: sedan4door_-17_15_-36_35_20_20_60_420.png, overlap_score: 78.91166738598763, pred: [-17, -23]
name: sedan2door_-17_45_-22_35_15_230_30_420.png, overlap_score: None, pred: [-17, -4]
name: hybrid_-50_15_-36_35_15_20_30_420.png, overlap_score: 125.47947813822285, pred: [-50, -15]
name: sedan2door_-30_15_-22_10_20_80_30_420.png, overlap_score: 0.09706916764361079, pred: [-30, -29]
name: suv_-30_15_-36_35_15_230_30_420.png, overlap_score: 250.75690607734808, pred: [-30, -8]
name: sedan4door_-50_15_-4_10_20_80_60_420.png, overlap_score: 0.0, pred: [-50, -39]
name: hybrid_-50_45_-4_35_20_80_60_420.png, overlap_score: 0.0, pred: [-50, -36]
name: sedan2door_-30_45_-36_10_20_230_30_420.png, overlap_score: None, pred: [-30, -13]
name: suv_-30_15_-36_35_20_80_60_420.png, overlap_score: 0.0, pred: [-30, -35]
name: suv_-17_15_-36_35_15_20_60_420.png, overlap_score: 146.73439658420193, pred: [-17, -28]
name: hybrid_-17_45_-4_35_20_140_60_420.png, overlap_score: 3.9414414414414414, pred: [-17, -23]
name: hatchback_-17_15_-36_10_20_230_60_420.png, overlap_score: 0.0, pred: [-17, -24]
name: suv_-30_45_-4_10_15_80_30_420.png, overlap_score: 0.0, pred: [-30, -32]
name: sedan2door_-30_15_-36_10_20_230_30_420.png, overlap_score: None, pred: [-30, -10]
name: suv_-30_15_-22_10_15_140_60_420.png, overlap_score: 0.0, pred: [-30, -34]
name: hatchback_-30_15_-36_10_20_140_30_420.png, overlap_score: 0.0, pred: [-30, -39]
name: suv_-17_15_-22_10_20_20_30_420.png, overlap_score: 150.92056559076104, pred: [-17, -23]
name: sedan2door_-30_15_-4_10_20_20_60_420.png, overlap_score: 3.0296933705005453, pred: [-30, -22]
